Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),CGX(m),CGY(m),CGZ(m),CPZ(m),FirstStage.AvionicsBayFX(N),FirstStage.AvionicsBayFY(N),FirstStage.AvionicsBayFZ(N),FirstStage.AvionicsBayMX(Nm),FirstStage.AvionicsBayMY(Nm),FirstStage.AvionicsBayMZ(Nm),FirstStage.AvionicsTubeFX(N),FirstStage.AvionicsTubeFY(N),FirstStage.AvionicsTubeFZ(N),FirstStage.AvionicsTubeMX(Nm),FirstStage.AvionicsTubeMY(Nm),FirstStage.AvionicsTubeMZ(Nm),FirstStage.FinCanFX(N),FirstStage.FinCanFY(N),FirstStage.FinCanFZ(N),FirstStage.FinCanMX(Nm),FirstStage.FinCanMY(Nm),FirstStage.FinCanMZ(Nm),FirstStage.FinsFX(N),FirstStage.FinsFY(N),FirstStage.FinsFZ(N),FirstStage.FinsMX(Nm),FirstStage.FinsMY(Nm),FirstStage.FinsMZ(Nm),FirstStage.MotorAssemblyFX(N),FirstStage.MotorAssemblyFY(N),FirstStage.MotorAssemblyFZ(N),FirstStage.MotorAssemblyMX(Nm),FirstStage.MotorAssemblyMY(Nm),FirstStage.MotorAssemblyMZ(Nm),FirstStage.MotorFX(N),FirstStage.MotorFY(N),FirstStage.MotorFZ(N),FirstStage.MotorMX(Nm),FirstStage.MotorMY(Nm),FirstStage.MotorMZ(Nm),FirstStage.NoseConeShellFX(N),FirstStage.NoseConeShellFY(N),FirstStage.NoseConeShellFZ(N),FirstStage.NoseConeShellMX(Nm),FirstStage.NoseConeShellMY(Nm),FirstStage.NoseConeShellMZ(Nm),FirstStage.NoseConeTubeFX(N),FirstStage.NoseConeTubeFY(N),FirstStage.NoseConeTubeFZ(N),FirstStage.NoseConeTubeMX(Nm),FirstStage.NoseConeTubeMY(Nm),FirstStage.NoseConeTubeMZ(Nm),FirstStage.PVTubeFX(N),FirstStage.PVTubeFY(N),FirstStage.PVTubeFZ(N),FirstStage.PVTubeMX(Nm),FirstStage.PVTubeMY(Nm),FirstStage.PVTubeMZ(Nm),FirstStage.PayloadFX(N),FirstStage.PayloadFY(N),FirstStage.PayloadFZ(N),FirstStage.PayloadMX(Nm),FirstStage.PayloadMY(Nm),FirstStage.PayloadMZ(Nm),FirstStage.RecoverySystemFX(N),FirstStage.RecoverySystemFY(N),FirstStage.RecoverySystemFZ(N),FirstStage.RecoverySystemMX(Nm),FirstStage.RecoverySystemMY(Nm),FirstStage.RecoverySystemMZ(Nm),FirstStage.RecoveryTubeFX(N),FirstStage.RecoveryTubeFY(N),FirstStage.RecoveryTubeFZ(N),FirstStage.RecoveryTubeMX(Nm),FirstStage.RecoveryTubeMY(Nm),FirstStage.RecoveryTubeMZ(Nm),FirstStage.UpperCasingFX(N),FirstStage.UpperCasingFY(N),FirstStage.UpperCasingFZ(N),FirstStage.UpperCasingMX(Nm),FirstStage.UpperCasingMY(Nm),FirstStage.UpperCasingMZ(Nm),FirstStage.intermediateTubeFX(N),FirstStage.intermediateTubeFY(N),FirstStage.intermediateTubeFZ(N),FirstStage.intermediateTubeMX(Nm),FirstStage.intermediateTubeMY(Nm),FirstStage.intermediateTubeMZ(Nm),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
0.9694130166900755,0.1791513048668568,1.3502768591047345,-0.9709521828663256,5551.96030194818,-0.02921596113441094,-0.03666362166939208,7.235696425188955e-08,1.1198086575760804,-0.0006123754912929534,-0.0014971458108447716,1.3561080666907802e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.71431541736653,-2.7424692355699523,0.0,0.0,0.0,0.0,0.0,0.0,0.0027653439495294602,-0.0019834089894547693,-3.624384498356596,1.07930023517124e-08,6.45111626191004e-08,-4.553293952353201e-11,0.004138480255502709,-0.0029682741428392065,-5.0510472575670695,5.104112310379384e-08,3.0507935470689014e-07,-6.3456023888632e-11,0.966404353603273,-0.6956243422388779,-3.5078229749748715,-0.0800080344013368,-0.1111795184676093,7.298265694566375e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5588.541675017573,0.0,0.0,0.0,0.3658145711193141,-0.26237600894277435,-5.841582979516402,0.0,0.0,-2.835790156277839e-10,0.0011347445861862268,-0.0008138816198107503,-1.7576501465325534,9.082387019170016e-08,5.428659485748401e-07,-2.2081260380040345e-11,0.005053904459484875,-0.0036248509117621642,-9.916421525686994,2.084941423511049e-09,1.246196293120237e-08,-1.2457944840667189e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029064718476433777,-0.0020846312413303923,-3.775466323626285,6.008843649618024e-08,3.5915630998797584e-07,-4.74309720353223e-11,0.0002724817357165667,-0.0001954341788747243,-0.5700139234343586,1.7517149221561255e-10,1.0470225292556283e-09,-7.161053005020951e-12,0.001786507548083946,-0.0012813506006012104,-2.53698343969746,9.06170781524378e-08,5.416299259707061e-07,-3.18719809071927e-11,29.266937812291797,0.04320304781489859,-561.0874172310392,9.213139726703856,9.327621586703856,0.6474580519854917,0.22619605448143526,57.230044589339435,0.9996605365061653,-3.848678329236887e-05,0.026053987601354335,3.192613753509808,-0.00047599704027250357,925.544844587151,144.35048207064756,30.617214671396532,-0.927749135051427,4990.872884717141,4848369.97469964,6.626054314737699,-0.0031492701885079033,75.91699454386041,2.852198005256905,-0.1478019947430947,-0.1478019947430947
0.9715416738354034,0.17759471073376315,1.3327370501813105,-0.9837758478715676,5545.527544939907,-0.029689388830961394,-0.036112803169068064,6.916899409370668e-08,1.1197908885797179,-0.0006191869057149325,-0.0015054521392198514,1.3549561649838124e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7142857360904995,-2.742469588462406,0.0,0.0,0.0,0.0,0.0,0.0,0.002706328515066645,-0.001992351832930578,-3.640437050311842,1.1033061799859307e-08,6.522084632991433e-08,-4.5583877417081876e-11,0.004050160605306634,-0.0029816575706616243,-5.073496499698883,5.2185926873259315e-08,3.084919108518357e-07,-6.35279883492168e-11,0.9539189197882896,-0.7048965498727864,-3.5239341616460127,-0.08107477742594091,-0.1097427435699553,6.979543755447626e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5582.275736302361,0.0,0.0,0.0,0.3611455718854534,-0.2658690687752762,-5.867399246057019,0.0,0.0,-2.838934750696293e-10,0.0011105279079066577,-0.0008175512693749616,-1.7653673503670833,9.285023492692843e-08,5.488749191944943e-07,-2.2105117540312486e-11,0.004946048665466628,-0.003641194729148989,-9.964715166316013,2.1318102177258415e-09,1.2601983849724405e-08,-1.2477357755673217e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028444445910079776,-0.0020940304781973803,-3.7921954434597662,6.142767227564665e-08,3.631235686494003e-07,-4.748412617695969e-11,0.00026666668040699787,-0.00019631535733100443,-0.5724723573210491,1.7905005794054328e-10,1.0584365905075721e-09,-7.1682354069424836e-12,0.0017483815424059858,-0.0012871279858604958,-2.5481740872767604,9.26382083808376e-08,5.476215453775699e-07,-3.1907063252709836e-11,29.263295459252625,0.0439341823147941,-561.0520859508268,9.212255459916562,9.326737319916564,0.6474485602821751,0.2267520436561537,57.22643421986746,0.9996605781470412,-3.914057552410073e-05,0.02605238886668149,3.2067343232783108,-0.00048271231371148794,925.7067280771104,143.64014791206344,30.596032509433936,-0.9398416655567735,4984.47545898908,4860215.226622087,6.636845197388394,-0.0031696768915167525,76.10202002279973,2.8505579626428217,-0.14944203735717843,-0.14944203735717843
0.9715416738354034,0.17755505538644087,1.3329936012032224,-0.9840004565481595,5545.512830671524,-0.02969850815062869,-0.036123053691147655,6.913974028824076e-08,1.1197909158729065,-0.0006192050369629463,-0.0015054102550555173,1.3550197498461244e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7142857360904995,-2.7424720798046844,0.0,0.0,0.0,0.0,0.0,0.0,0.0027062500077892925,-0.0019923655375227536,-3.641852816936411,1.1033708226215394e-08,6.521721886669122e-08,-4.559393837781927e-11,0.0040500431151053555,-0.002981678080292673,-5.075476455791167,5.218898444323941e-08,3.084747531005308e-07,-6.354209584946429e-11,0.9541058037971599,-0.7050598605326428,-3.5253550173788644,-0.08109356501474824,-0.1097642417807367,6.976632649369208e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5582.275736302361,0.0,0.0,0.0,0.36121575155778396,-0.2659302772998433,-5.869676110603718,0.0,0.0,-2.839558888684705e-10,0.0011104956928514684,-0.0008175568929834748,-1.7660479502611646,9.285567501600923e-08,5.488443917834673e-07,-2.2109921917222694e-11,0.004945905186649398,-0.003641219775472619,-9.968976201730529,2.1319351203445263e-09,1.2601282950617371e-08,-1.248059461705546e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028443620771523327,-0.0020940448821963288,-3.7936708832085126,6.143127131887437e-08,3.6310337238601464e-07,-4.7494614738505555e-11,0.0002666589447330312,-0.00019631670770590585,-0.5726891569816458,1.7906054847151382e-10,1.0583777222158824e-09,-7.169744480511864e-12,0.0017483308239976687,-0.0012871368394996134,-2.549161037944887,9.26436360472972e-08,5.475910876768837e-07,-3.191405504876183e-11,29.26327485949278,0.04391415488338393,-561.0520870707422,9.212255459916562,9.326737319916564,0.6474485602821751,0.2268008239106067,57.22643421986746,0.9996605786260648,-3.91227702009366e-05,0.026052370512688515,3.2067217591491413,-0.00048265313212738443,925.7064794224581,143.63916620359802,30.596268460696002,-0.9400863016647756,4984.460743600782,4861260.895816609,6.637701849162732,-0.003168992470618705,76.118421879247,2.8505579626428217,-0.14944203735717843,-0.14944203735717843
0.975414908115555,0.17481081582316482,1.3008132706601456,-1.0074510247529136,5526.698699537207,-0.030566411887904654,-0.03510041771233152,6.329130760070717e-08,1.11975854936197,-0.000631691586776536,-0.0015204115403150652,1.3527718752696738e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7142316845940346,-2.742473723025558,0.0,0.0,0.0,0.0,0.0,0.0,0.00260119462114943,-0.0020086897236392346,-3.671158219734188,1.1480587394526441e-08,6.65083598833875e-08,-4.568103045423056e-11,0.0038928222950994915,-0.003006108069170441,-5.116460450878094,5.432078715087776e-08,3.146865519008134e-07,-6.366524450459436e-11,0.9311833796157609,-0.722016110481617,-3.5547826067704937,-0.08304435014491875,-0.10712643700043666,6.391918305759248e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5563.766216095556,0.0,0.0,0.0,0.35264386592736335,-0.2723179972130253,-5.916805527814324,0.0,0.0,-2.8449324035147165e-10,0.0010673867583337316,-0.0008242554383209275,-1.780135691767563,9.662828833673452e-08,5.59778759985683e-07,-2.2150620561972057e-11,0.0047539074110662,-0.003671053632857912,-10.057195893504502,2.2192200467384845e-09,1.28561963301007e-08,-1.2514390402073338e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002733945243194297,-0.0021112021647077196,-3.8242115030016177,6.392450939077407e-08,3.7032201662064487e-07,-4.758550617431152e-11,0.00025630736654946537,-0.00019792520294134873,-0.577176567712741,1.8627933322607428e-10,1.0791375482184768e-09,-7.181935179318703e-12,0.0016804614216287782,-0.0012976828266338296,-2.5695900971653187,9.6406457956803e-08,5.584936711453169e-07,-3.197397563867385e-11,29.256641862524802,0.04525452731171854,-560.9877996604017,9.210643951009452,9.325125811009451,0.6474312894921168,0.22781287510667683,57.21986491074524,0.99966065452735,-4.032151704313813e-05,0.026049456097565503,3.232433947392012,-0.0004949231538484133,926.0013578531032,142.32402831541322,30.55745513318495,-0.9621964974411951,4965.710899876805,4882821.444609454,6.657342030321045,-0.0032062135563347446,76.45521736730606,2.847573795235815,-0.15242620476418486,-0.15242620476418486
0.9773515252556308,0.1734824558734552,1.2845741420361712,-1.0191797706027594,5521.752699180967,-0.030999216501266802,-0.03458120891755323,6.035609621536525e-08,1.1197422052911252,-0.0006383479089537232,-0.0015274372482442765,1.3510364089660212e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7142046373383355,-2.742475337178016,0.0,0.0,0.0,0.0,0.0,0.0,0.0025497393085930227,-0.0020168172707040423,-3.685729499408736,1.1722477273584286e-08,6.711680487681064e-08,-4.570295775859935e-11,0.003815816758377144,-0.0030182713637432906,-5.136838958327973,5.5474538915930445e-08,3.176183427065931e-07,-6.369668038928315e-11,0.9196092718118521,-0.7304963546205833,-3.569421552232299,-0.0840199937238707,-0.10579455273375771,6.098431874768107e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5558.971705833751,0.0,0.0,0.0,0.34831485273409374,-0.27551342534092105,-5.940239052734459,0.0,0.0,-2.846273031637653e-10,0.0010462723369743783,-0.0008275905352199347,-1.7871400995547873,9.867024592607037e-08,5.649344834210198e-07,-2.2160494548434487e-11,0.004659868391566559,-0.0036859074257694566,-10.101085348917112,2.2664577343530517e-09,1.2976557596822739e-08,-1.252532170609979e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002679863935376391,-0.0021197444969330765,-3.8393969951871028,6.527401888459361e-08,3.7372506567999375e-07,-4.760843103588545e-11,0.0002512372439415367,-0.00019872604658747594,-0.5794074993080843,1.9018707703469927e-10,1.0889122359992332e-09,-7.1846391522061164e-12,0.0016472195153962163,-0.0013029335022979392,-2.579747647113255,9.844312661629037e-08,5.636341164386405e-07,-3.198880920663792e-11,29.253288964640788,0.045955117871200324,-560.9556575879316,9.20983697316685,9.32431883316685,0.6474226540970878,0.2283147964103891,57.21658025618413,0.9996606933244854,-4.0948085245557515e-05,0.026047966217753415,3.245375624416353,-0.0005012202004835483,926.1502646816031,141.65636972063476,30.53786310667696,-0.9732246527315591,4960.797041593036,4893512.655303249,6.667085133166348,-0.0032257174736416584,76.62223300036455,2.846081711532312,-0.15391828846768812,-0.15391828846768812
0.9870346109560101,0.16726630578487353,1.2021915326479533,-1.0784068690054418,5523.280328876358,-0.03319327742853362,-0.03189163194348499,4.552797993497746e-08,1.1196603191580592,-0.0006720807711331126,-0.0015619788719525235,1.3416106802465047e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7140691858863786,-2.742492992854541,0.0,0.0,0.0,0.0,0.0,0.0,0.0023031964713251998,-0.00205842920306537,-3.7593031387050098,1.2986735952571988e-08,7.014672195878013e-08,-4.5785197514746395e-11,0.003446852650190127,-0.0030805457728633476,-5.239738417315257,6.150871854127982e-08,3.32233980371451e-07,-6.38156726155966e-11,0.8608235277804113,-0.7733170171582806,-3.6434066292119818,-0.08894653114695314,-0.09902989856175334,4.615756146741923e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5561.26455563086,0.0,0.0,0.0,0.32632793335836846,-0.29164813170035103,-6.058557735230882,0.0,0.0,-2.851270093785464e-10,0.000945104758923099,-0.0008446657764302725,-1.8225036646799126,1.0934532454162909e-07,5.906192368987964e-07,-2.2196584627507126e-11,0.004209290102766744,-0.003761956819395332,-10.322942837847373,2.513557931094764e-09,1.3576764012428527e-08,-1.2572489084428854e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024207389119307618,-0.0021634800727390515,-3.916072293333127,7.232849196085864e-08,3.9067604314164873e-07,-4.769451592936636e-11,0.00022694427299350888,-0.00020282625681928605,-0.5906688783704894,2.1060391497205227e-10,1.137558684563024e-09,-7.193857548641992e-12,0.0014879443410440556,-0.0013298162454975762,-2.6310331598073855,1.0909029664953861e-07,5.892417259750713e-07,-3.204380398307673e-11,29.23650495074605,0.049506728517770646,-560.7949479252485,9.20578983677629,9.320271696776292,0.6473794771219421,0.23083581006603326,57.200156983378584,0.9996608877888641,-4.4125365854711206e-05,0.026040496860880884,3.3101738003227767,-0.0005329469348942867,926.8963343351829,138.2119760635215,30.438696483394004,-1.0289001404876712,4962.48538095111,4947208.099080839,6.715994078868199,-0.003323474714041089,77.46113503269049,2.838621293014796,-0.1613787069852043,-0.1613787069852043
0.9887560484138552,0.16623228948072863,1.1873817451016724,-1.0890378556390798,5520.369981287314,-0.03358775970226113,-0.03139998550743628,4.2878533645132576e-08,1.11964568221361,-0.0006782904424238646,-0.001567835890202088,1.33953436291716e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7140450680687302,-2.7424986729495044,0.0,0.0,0.0,0.0,0.0,0.0,0.0022612039589024425,-0.0020660178172289705,-3.7726673811083793,1.3226483075434538e-08,7.066659880350577e-08,-4.5786610492557044e-11,0.0033840086833229655,-0.0030919025264737002,-5.258430212771244,6.265353395186644e-08,3.3474598819255013e-07,-6.381842649582212e-11,0.8502448095719127,-0.7810024336647857,-3.6568581157275757,-0.08983075300655856,-0.09781258724381751,4.350817567333465e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5558.493261768908,0.0,0.0,0.0,0.3223710787467509,-0.29454414752280467,-6.080049240835617,0.0,0.0,-2.851335734995635e-10,0.0009278733486530712,-0.0008477797250008533,-1.8289266819074004,1.1137003155491851e-07,5.95029025761381e-07,-2.2196590673025797e-11,0.004132545166269981,-0.0037758256659701874,-10.363286460743492,2.5604441620371252e-09,1.3679969144141637e-08,-1.2577301751458624e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023766033333567737,-0.0021714559679013455,-3.9299999993166437,7.366641422699325e-08,3.9358572568246934e-07,-4.769606250090228e-11,0.00022280656250219752,-0.00020357399699075113,-0.5927138959353865,2.1447468971056706e-10,1.1458977238955179e-09,-7.193414511603856e-12,0.0014608157300012845,-0.001334718751923612,-2.64034849324875,1.1110967625652882e-07,5.936379966183547e-07,-3.204433251400847e-11,29.23351851073637,0.0501718045272863,-560.766377315803,9.205068206908923,9.319550066908922,0.6473718012152496,0.2312913712243966,57.197237290435375,0.9996609224243272,-4.472036630916046e-05,0.026039166200742533,3.3217363626842387,-0.0005387474057887613,927.0296968628044,137.5826656010968,30.420900255838042,-1.0388660511117935,4959.603603971511,4956911.0391804585,6.724815011438868,-0.003340747007950186,77.61275255310906,2.8372949963894594,-0.16270500361054047,-0.16270500361054047
0.9909078452361617,0.16497630929114318,1.1687141791910058,-1.1023465272801434,5526.88949680372,-0.03408118773943458,-0.030776822854232222,3.9562544300638564e-08,1.119627328146149,-0.0006862028564519528,-0.001575011299919117,1.3368264218915844e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.714014904845178,-2.742506520033903,0.0,0.0,0.0,0.0,0.0,0.0,0.002209384303065596,-0.0020756454373028893,-3.789206714384899,1.3535143751015125e-08,7.130585265806632e-08,-4.578310748960523e-11,0.0033064578880360987,-0.003106310757894669,-5.281563108716098,6.412756678372818e-08,3.3783688688625e-07,-6.381451046244517e-11,0.8369053666061461,-0.7906228280834781,-3.673510828776232,-0.09093760268600468,-0.09627760169847152,4.01921887854817e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5565.184891033602,0.0,0.0,0.0,0.3173813426216773,-0.2981695555561259,-6.106646545763745,0.0,0.0,-2.851090048748419e-10,0.0009066094209131238,-0.0008517303691001511,-1.8368754456120728,1.1397682244447348e-07,6.004527663070204e-07,-2.219405598860964e-11,0.004037840278016434,-0.003793420971622523,-10.413233544201264,2.620815283751609e-09,1.3806980694474314e-08,-1.258179420137336e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023221390881875644,-0.0021815749285859333,-3.9472366913359687,7.538895479324757e-08,3.9716413814443317e-07,-4.769250541024761e-11,0.00021770053951758418,-0.00020452264955493125,-0.5952445421349831,2.194578198238212e-10,1.1561478217654123e-09,-7.1920449078985176e-12,0.0014273384454459978,-0.001340938526478263,-2.651876808956521,1.1370959855312388e-07,5.990449772377791e-07,-3.204131369574973e-11,29.229753690425046,0.050990170385967495,-560.7306656145438,9.204165260666432,9.318647120666432,0.6473622063318839,0.23185421469103493,57.193587674256364,0.9996609664586762,-4.5452718924935166e-05,0.0260374743688118,3.336219829481646,-0.0005459542683767532,927.1969293437201,136.78766225427356,30.398467869616052,-1.051356356894176,4966.158831189176,4968897.522566858,6.735724496316275,-0.0033632036187512438,77.80005141988444,2.8356371256077892,-0.1643628743922107,-0.1643628743922107
0.9909078452361617,0.1649833564845513,1.168631626748696,-1.102312452146458,5526.892877372649,-0.03407935524029715,-0.030773932088072553,3.956170820061769e-08,1.119627307231095,-0.0006862500304593394,-0.0015749954620036767,1.3368755454143733e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.714014904845178,-2.7425059534308676,0.0,0.0,0.0,0.0,0.0,0.0,0.002209322223227715,-0.0020756697438916944,-3.788881892950177,1.3537004548155847e-08,7.130441726602981e-08,-4.5783035866041024e-11,0.003306364982347684,-0.0031063471339620534,-5.281108787533873,6.413638297327944e-08,3.378300862049735e-07,-6.38143916499503e-11,0.8368456938013379,-0.7905978388468262,-3.6731837973683366,-0.09093472797436088,-0.0962707364043839,4.0191350705875983e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5565.184891033602,0.0,0.0,0.0,0.3173588683708689,-0.29816031093497214,-6.106124197113202,0.0,0.0,-2.8510861292588297e-10,0.0009065839467727522,-0.0008517403431831437,-1.836719342864203,1.1399249185657681e-07,6.004406791488567e-07,-2.219403769398754e-11,0.004037726821760997,-0.003793465394008959,-10.412252217711616,2.6211755906442482e-09,1.3806702758941701e-08,-1.2581667367798962e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002322073840137268,-0.002181600475648926,-3.9468981736164896,7.539931918642297e-08,3.9715614320124383e-07,-4.769242899297513e-11,0.00021769442251286887,-0.00020452504459208683,-0.5951948473972185,2.194879906510507e-10,1.1561245484250826e-09,-7.192049743321991e-12,0.001427298339730043,-0.0013409542293727893,-2.651650404397764,1.137252312275714e-07,5.990329184185126e-07,-3.2041274708148145e-11,29.22972941591568,0.05096855794626782,-560.730666848258,9.204165260666432,9.318647120666432,0.6473622063318839,0.23184322011251324,57.193587674256364,0.9996609670231008,-4.5433511950396095e-05,0.0260374527322035,3.336230216401559,-0.0005458629821097782,927.1971199117564,136.78652402998196,30.398361042664376,-1.0513438942001903,4966.162210524391,4968661.809656665,6.735532233511069,-0.0033640017304435612,77.79635451050751,2.8356371256077892,-0.1643628743922107,-0.1643628743922107
0.9948201192057916,0.16279748854386328,1.1344063683264605,-1.126600846225527,5562.672724843506,-0.03498089195621312,-0.029620259273602012,3.3528996299362633e-08,1.1195938976798896,-0.0007007356223381806,-0.0015879153685975289,1.3317885100934608e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7139600183793022,-2.7425233396213216,0.0,0.0,0.0,0.0,0.0,0.0,0.0021171739319043766,-0.0020936147683081816,-3.818910108600927,1.411126148407394e-08,7.246230625407856e-08,-4.5769351731264304e-11,0.003168460298091377,-0.003133202791192244,-5.323108829541109,6.687973930223758e-08,3.434320990353126e-07,-6.379706078295788e-11,0.8123754339473124,-0.8081533583227152,-3.7034328471419906,-0.09295454621202882,-0.0934549324953112,3.4158541981077484e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5601.277287438982,0.0,0.0,0.0,0.3082056060888184,-0.3047760029817277,-6.15441281467509,0.0,0.0,-2.8501843152049295e-10,0.0008687713720573132,-0.0008591039911333573,-1.851150158997752,1.1884299223389886e-07,6.102670061867263e-07,-2.2185896060694034e-11,0.003869317875549378,-0.003826261473114953,-10.502986175807308,2.7335443013712617e-09,1.4036939542833132e-08,-1.2587750296255154e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022252228084291515,-0.002200461315104599,-3.978192563630072,7.860434222363418e-08,4.0363874806924615e-07,-4.767834002937301e-11,0.00020861463829023293,-0.00020629324829105617,-0.5997887585464328,2.2875726583771888e-10,1.1746844230536402e-09,-7.1884233652274064e-12,0.0013677673660078787,-0.0013525473339397853,-2.6725803385349027,1.1856288972095156e-07,6.088286603592724e-07,-3.203067526228802e-11,29.222880712005946,0.05246790085366736,-560.6657379934857,9.202520986766674,9.317002846766673,0.6473447614634632,0.23286239571872602,57.186952150758856,0.9996610471754326,-4.677544638444241e-05,0.026034372868101622,3.362584319542524,-0.000559018892053972,927.5015353472055,135.32056383123816,30.357287080332405,-1.0741329453718598,5002.00698685002,4990364.818080159,6.755292930043028,-0.0034050389287610325,78.13549135270524,2.8326228797287634,-0.16737712027123666,-0.16737712027123666
0.9967762561906065,0.16174258535466646,1.1172098452879067,-1.1388012864490855,5574.686864142672,-0.03543213395211753,-0.029038608135139143,3.052115093380423e-08,1.119577029370355,-0.0007084125098226993,-0.0015938328974227317,1.3285866225972164e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.713932553165256,-2.7425343720334996,0.0,0.0,0.0,0.0,0.0,0.0,0.0020720484736197566,-0.002102730979696531,-3.834210223873789,1.4420476277065143e-08,7.299493633340884e-08,-4.5740638442920866e-11,0.0031009277156930147,-0.0031468456730630845,-5.344509283176495,6.835681480784668e-08,3.460150170483059e-07,-6.375791949394614e-11,0.800075378539097,-0.8169707518586888,-3.718852989192434,-0.09396902203328915,-0.0920395674771313,3.115034793998994e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5613.450710970765,0.0,0.0,0.0,0.3036038115912043,-0.30809952002306623,-6.179016810181168,0.0,0.0,-2.848371141925451e-10,0.0008502543736577622,-0.0008628447813237491,-1.8585026775864384,1.2145472058298894e-07,6.147910392146605e-07,-2.217121494574572e-11,0.003786847210408521,-0.0038429221353074535,-10.549243407237698,2.794044603030401e-09,1.414316032233138e-08,-1.258483756400076e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021777943957217304,-0.0022100427676258715,-3.9941378636157996,8.033008799481272e-08,4.0662246836911417e-07,-4.764851305577355e-11,0.00020416822459891226,-0.0002071915094649255,-0.6021291485538394,2.337486220002329e-10,1.1832109739721859e-09,-7.183166824931911e-12,0.0013386147639057287,-0.0013584367208487763,-2.68324442467486,1.2116771084977431e-07,6.133382260897298e-07,-3.201006358984556e-11,29.219424766957204,0.05325318370753665,-560.6332749410775,9.201697596545554,9.316179456545553,0.6473360390292529,0.23338031633087947,57.1836343890101,0.9996610879860232,-4.74782800344743e-05,0.026032804513292682,3.37584834708798,-0.0005657772925112138,927.6552357766947,134.5789127374615,30.33663461224511,-1.0855481027415488,5014.053589201594,5001393.757460965,6.765313945135742,-0.0034260324691276042,78.30785934512548,2.8311157567892504,-0.1688842432107496,-0.1688842432107496
