Time(s),Actuator_0_Deflection,Actuator_0_TargetDeflection,Actuator_1_Deflection,Actuator_1_TargetDeflection,Actuator_2_Deflection,Actuator_2_TargetDeflection,Actuator_3_Deflection,Actuator_3_TargetDeflection,PitchError,RollError,YawError
6.7499999999999005,0.21689014835503095,0.13102413188440257,1.041433746286872e-16,2.6304236101029273e-16,-0.21689014835503084,-0.13102413188440246,-5.43619774192609e-18,-1.5842095963311107e-16,0.0020122227725693858,1.7821424847255086e-17,6.418232785079316e-19
6.7599999999999,0.2087189165247193,0.13270038718760707,1.1926461244422938e-16,2.784353299438345e-16,-0.2087189165247192,-0.13270038718760696,-1.999462268464489e-17,-1.7162174274392447e-16,0.001937800108443915,1.7730445386018706e-17,7.873855598741954e-19
6.7699999999999,0.2014847969958907,0.1355646060902123,1.3441170889456038e-16,2.9299046410991786e-16,-0.20148479699589059,-0.13556460609021218,-3.4423850925257184e-17,-1.8390619241697945e-16,0.0018727452443570586,1.7629745982617986e-17,9.31913935907e-19
6.7799999999999,0.195211661425744,0.13958829989901955,1.4950247268549703e-16,3.066046703138831e-16,-0.1952116614257439,-0.13958829989901944,-4.864897649963959e-17,-1.9517184997402576e-16,0.001817260685010682,1.7519189036266e-17,1.0746114855893634e-18
6.7899999999999,0.18991839872534175,0.14473762326243084,1.6445272344403889e-16,3.185212033752661e-16,-0.18991839872534164,-0.14473762326243073,-6.25924714562523e-17,-2.0635980439958655e-16,0.0017714997483168802,1.7406922702290817e-17,1.2148375298632976e-18
6.7999999999998995,0.18561887947715366,0.15097360577087668,1.7911427779356912e-16,3.2997607509277315e-16,-0.18561887947715355,-0.15097360577087657,-7.627374206122356e-17,-2.1608047634523761e-16,0.0017355663776637718,1.7288088840707367e-17,1.3519398323331451e-18
6.809999999999899,0.18232194577841354,0.15825240544757166,1.934706759442968e-16,3.418603700783236e-16,-0.18232194577841343,-0.15825240544757155,-8.95781118716506e-17,-2.2330186208873753e-16,0.0017095152017390415,1.714856754880157e-17,1.4852613998183784e-18
6.819999999999899,0.18003142617384307,0.16652558253233188,2.0759182237494472e-16,3.5201448876751296e-16,-0.18003142617384296,-0.16652558253233177,-1.0230360921222274e-16,-2.30143380866509e-16,0.0016933518378540505,1.6995457410180245e-17,1.6141867057226157e-18
6.829999999999899,0.17874617522131428,0.1757403918893396,2.2133545620299249e-16,3.599285481062126e-16,-0.17874617522131417,-0.1757403918893395,-1.1446917196053773e-16,-2.3705617308315793e-16,0.0016870334335625785,1.6840372171184037e-17,1.7381294834715404e-18
6.839999999999899,0.1784601371186191,0.18584009224704198,2.345243326708822e-16,3.666841971066017e-16,-0.178460137118619,-0.18584009224704187,-1.2613486750259476e-16,-2.4288258790528266e-16,0.0016904694402123906,1.668371898858255e-17,1.856522221957294e-18
6.849999999999898,0.17916243270341858,0.19676426956853513,2.4710100660260256e-16,3.7189469231309687e-16,-0.17916243270341847,-0.19676426956853502,-1.372448820145302e-16,-2.4797080918710257e-16,0.0017035226101899178,1.6529480079117617e-17,1.968831480187349e-18
6.859999999999898,0.18083746894681288,0.20844917434469862,2.5897669594762195e-16,3.758296900146701e-16,-0.18083746894681277,-0.2084491743446985,-1.4778184713463426e-16,-2.5201243337485417e-16,0.0017260102101783544,1.6378720584434076e-17,2.074554705170644e-18
6.869999999999898,0.18346507012490607,0.2208280719684846,2.7009672857327074e-16,3.7864272652526614e-16,-0.18346507012490595,-0.2208280719684845,-1.5770069884087897e-16,-2.5456722196069857e-16,0.0017577054426823507,1.6229583080142453e-17,2.1731047176268294e-18
6.879999999999898,0.18702062985026813,0.23383160166139072,2.8042624600024584e-16,3.8162148567926732e-16,-0.18702062985026802,-0.2338316016613906,-1.6691876728684023e-16,-2.5441928751039594e-16,0.0017983390646593039,1.606804316505048e-17,2.2639803596863715e-18
6.8899999999998975,0.1914752827920604,0.2473881428518299,2.900562462905712e-16,3.828076872224279e-16,-0.19147528279206028,-0.24738814285182978,-1.7524554271451036e-16,-2.536815518537221e-16,0.001847601192111362,1.5900278473214284e-17,2.346796332063135e-18
6.899999999999897,0.196796094920342,0.2614241872996356,2.988827128905317e-16,3.8258770508992737e-16,-0.1967960949203419,-0.2614241872996355,-1.8270971586315266e-16,-2.5197356596645734e-16,0.0019051432789546601,1.572857561276339e-17,2.4212050633051198e-18
6.909999999999897,0.20294627105856597,0.27586471507338944,3.068482960715059e-16,3.812678324344189e-16,-0.20294627105856586,-0.27586471507338933,-1.8930104267575328e-16,-2.4900678188474585e-16,0.0019705802578230997,1.5552263965376694e-17,2.4868986531428623e-18
6.919999999999897,0.20988537846381675,0.2906335725017084,3.1393025130036735e-16,3.788858470366049e-16,-0.20988537846381664,-0.2906335725017083,-1.9498279497695255e-16,-2.447763209447785e-16,0.00204349282987784,1.5370481434905992e-17,2.5436121544278153e-18
6.929999999999897,0.21756958509739568,0.3056538502449073,3.2011159350364e-16,3.752979362932546e-16,-0.21756958509739557,-0.3056538502449072,-1.9972127547314426e-16,-2.394738733076715e-16,0.002123429890183821,1.5184023798252028e-17,2.5911264769054597e-18
6.9399999999998965,0.22595191119923785,0.3208482596648444,3.2536326837265226e-16,3.6989517239829047e-16,-0.22595191119923774,-0.3208482596648443,-2.0350423532285592e-16,-2.3377866384118287e-16,0.0022099110747796718,1.4999951150559044e-17,2.6292744092658917e-18
6.949999999999896,0.23498249273818408,0.33613950571256146,3.2960103933950676e-16,3.635951957553264e-16,-0.23498249273818397,-0.33613950571256135,-2.0638522810814563e-16,-2.2708070423399373e-16,0.002302429415209965,1.4817699439555278e-17,2.6580437916079418e-18
6.959999999999896,0.24460885527659557,0.3514506546015934,3.3283601103572554e-16,3.5593613245376943e-16,-0.24460885527659545,-0.3514506546015933,-2.0835466305125644e-16,-2.1981874539214721e-16,0.0024004540860077597,1.4641111479576553e-17,2.677413067555141e-18
6.969999999999896,0.25477619676204605,0.36670549459057983,3.350342782335494e-16,3.4794114038271634e-16,-0.25477619676204594,-0.3667054945905797,-2.0944561472666394e-16,-2.1090784160639553e-16,0.002503433230410599,1.446365280868931e-17,2.687334563596033e-18
6.979999999999896,0.26542767774083115,0.38182888826248135,3.3626252856071806e-16,3.389422822262279e-16,-0.26542767774083104,-0.38182888826248124,-2.0958476401195643e-16,-2.0112131923533547e-16,0.002610796849464872,1.428597892307624e-17,2.68781285287186e-18
6.989999999999895,0.27650471747781097,0.39674711475679036,3.365175408385556e-16,3.282623802736951e-16,-0.27650471747781086,-0.39674711475679025,-2.087793607547031e-16,-1.9125505671345892e-16,0.002721959739619679,1.411591479058587e-17,2.6789060562165583e-18
6.999999999999895,0.2879472944644243,0.4113882004866624,3.3573195844467575e-16,3.174529222535035e-16,-0.2879472944644242,-0.4113882004866623,-2.0711170273501548e-16,-1.7982159726086408e-16,0.0028363244639311126,1.394627021080302e-17,2.6606961242231174e-18
7.009999999999895,0.2996942498014807,0.4256822369544213,3.339924781649097e-16,3.0539283876926295e-16,-0.2996942498014806,-0.4256822369544212,-2.045147058360243e-16,-1.6808652136945476e-16,0.002953284342090012,1.3781672415306097e-17,2.6333232526858864e-18
7.019999999999895,0.3116835919554066,0.43956168436439047,3.312708626367795e-16,2.9260102976008637e-16,-0.3116835919554065,-0.43956168436439036,-2.0104810574592326e-16,-1.5559886946871434e-16,0.003072226444647717,1.3621904513473938e-17,2.5969457825706982e-18
7.0299999999998946,0.32385280140568146,0.45296165982309555,3.275909414961155e-16,2.793641199704193e-16,-0.32385280140568135,-0.45296165982309544,-1.9672303907349042e-16,-1.4222177426369197e-16,0.003192534577043989,1.346468890982075e-17,2.551775739867704e-18
7.039999999999894,0.33613913372711207,0.4658202090111092,3.230015526398114e-16,2.6523086131381635e-16,-0.33613913372711196,-0.4658202090111091,-1.9153655799388422e-16,-1.2858955061862218e-16,0.0033135922393356955,1.3313098789539769e-17,2.498089095516569e-18
7.049999999999894,0.3484799196830101,0.47807856030877727,3.1750394449138224e-16,2.5082342314940127e-16,-0.34847991968301,-0.47807856030877716,-1.8554635824514491e-16,-1.1415909109453226e-16,0.0034347855478815874,1.3164447896128553e-17,2.4361726770381386e-18
7.059999999999894,0.3608128609439877,0.4896813604591896,3.1115845391377117e-16,2.3614021955589013e-16,-0.36081286094398757,-0.4896813604591895,-1.7875296158373602e-16,-9.90703693361717e-17,0.0035555061056547488,1.3016805929707957e-17,2.366350147569249e-18
7.069999999999894,0.37307632009168573,0.5005768909545967,3.0401952503789184e-16,2.1997384155463738e-16,-0.3730763200916856,-0.5005768909545965,-1.7117016036787012e-16,-8.471883411594747e-17,0.0036751538083262137,1.2880986225006181e-17,2.2890012259735086e-18
7.0799999999998935,0.3852096036168892,0.5107172644372846,2.96021520794693e-16,2.0387812539576108e-16,-0.38520960361688905,-0.5107172644372844,-1.629432289475217e-16,-6.963927967624115e-17,0.0037931395737875427,1.2752810867900573e-17,2.2045114044722842e-18
7.089999999999893,0.39715323667682484,0.5200586005129637,2.8725291737759734e-16,1.8745739851948382e-16,-0.3971532366768247,-0.5200586005129635,-1.5406418422742497e-16,-5.4520815567701135e-17,0.003908887983354115,1.2633495062129672e-17,2.1133645172617444e-18
7.099999999999893,0.40884922843670135,0.5285611804803162,2.7775611813461834e-16,1.7040394457838584e-16,-0.4088492284367012,-0.528561180480316,-1.445913802483675e-16,-3.9975991308365284e-17,0.00402183982350868,1.2528712903533348e-17,2.0161389799321942e-18
7.109999999999893,0.4202413268851269,0.5361895805888903,2.675402081195557e-16,1.5295462367875975e-16,-0.4202413268851267,-0.5361895805888901,-1.3463590972366479e-16,-2.5666316501343932e-17,0.004131454517705015,1.2441192732046333e-17,1.913314434559848e-18
7.119999999999893,0.4312752620817984,0.5429127835436718,2.566359480483112e-16,1.3537489460774402e-16,-0.4312752620817982,-0.5429127835436716,-1.2426608187705775e-16,-1.1462848448027285e-17,0.0042372124384483225,1.2371671573015946e-17,1.805388977026922e-18
7.129999999999892,0.44189897686817603,0.548704268080557,2.4509643311122755e-16,1.1783955518545645e-16,-0.44189897686817586,-0.5487042680805567,-1.1353143493005908e-16,2.6713683713475687e-18,0.004338617090598712,1.2319834662116725e-17,1.692878081765753e-18
7.139999999999892,0.45206284414736725,0.5535420765425599,2.329863400351287e-16,1.0089461591219151e-16,-0.4520628441473671,-0.5535420765425597,-1.0247327613643793e-16,1.7167324642599927e-17,0.0044351971576035015,1.2280608313859595e-17,1.5763026475623052e-18
7.149999999999892,0.4617198699178225,0.557408860488869,2.2041615051150852e-16,8.398098098237512e-17,-0.4617198699178223,-0.5574088604888687,-9.108796765857593e-17,3.129982514092913e-17,0.004526508403147427,1.2255306778272281e-17,1.456211721948937e-18
