Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),CGX(m),CGY(m),CGZ(m),CPZ(m),GravityFX(N),GravityFY(N),GravityFZ(N),LowerStage.FirstStageMotorFX(N),LowerStage.FirstStageMotorFY(N),LowerStage.FirstStageMotorFZ(N),LowerStage.FirstStageMotorMX(Nm),LowerStage.FirstStageMotorMY(Nm),LowerStage.FirstStageMotorMZ(Nm),LowerStage.TokenMassFX(N),LowerStage.TokenMassFY(N),LowerStage.TokenMassFZ(N),LowerStage.TokenMassMX(Nm),LowerStage.TokenMassMY(Nm),LowerStage.TokenMassMZ(Nm),LowerStage.firstStageEngineJetDampingFX(N),LowerStage.firstStageEngineJetDampingFY(N),LowerStage.firstStageEngineJetDampingFZ(N),LowerStage.firstStageEngineJetDampingMX(Nm),LowerStage.firstStageEngineJetDampingMY(Nm),LowerStage.firstStageEngineJetDampingMZ(Nm),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
144.54200414311077,9.999741176458166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008300555424019376,0.0,-0.004356676159914441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.130276743282085,0.001,0.15157014132912702,0.15157014132912702,0.6906710448958089,6517211.334511968,334520.6980713186,0.0,0.0,0.008300555424019376,0.0,-0.004356676159914441,0.0,543.1302002683275,2630.031845364109,0.0,-24.393634002163395,475.24254530564747,0.0
144.63121341253066,10.011202172969417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.00830089898240613,0.0,-0.0043556473740049015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.129353282956977,0.001,0.15151843327676232,0.15151843327676232,0.6906823903773394,6517259.786760334,334755.3212907946,0.0,0.0,0.00830089898240613,0.0,-0.0043556473740049015,0.0,542.295014133002,2629.9889762541984,0.0,-24.41074299714421,475.2460784993184,0.0
144.67581804724063,10.016933737403615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008301070922742248,0.0,-0.0043551330797978755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.128891850194416,0.001,0.1514925789319738,0.1514925789319738,0.6906880616664369,6517283.929064879,334872.62859817035,0.0,0.0,0.008301070922742248,0.0,-0.0043551330797978755,0.0,541.8774402043917,2629.967509215549,0.0,-24.419297180901452,475.2478389839296,0.0
144.89884122079036,10.045607910465526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008301930334980888,0.0,-0.004352561598503102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.12658833314814,0.001,0.15136330402515502,0.15136330402515502,0.6907164035945494,6517404.547485026,335459.16030312947,0.0,0.0,0.008301930334980888,0.0,-0.004352561598503102,0.0,539.7895914621205,2629.8601379215793,0.0,-24.462067747338466,475.25663461783773,0.0
144.93848978497698,10.050708151308319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008302083151772825,0.0,-0.004352104487873579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.126179425843864,0.001,0.15134032126428154,0.15134032126428154,0.6907214396264416,6517425.942039154,335563.4300522133,0.0,0.0,0.008302083151772825,0.0,-0.004352104487873579,0.0,539.4184291051133,2629.8410307820036,0.0,-24.469671217351987,475.25819473332837,0.0
144.98805049021024,10.057084543322565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008302274186578593,0.0,-0.004351533117409697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.125668550154813,0.001,0.15131159257752796,0.15131159257752796,0.6907277335909223,6517452.664496973,335693.76624173706,0.0,0.0,0.008302274186578593,0.0,-0.004351533117409697,0.0,538.9544813736837,2629.817138863804,0.0,-24.47917548217859,475.2601433656834,0.0
144.98805049021024,10.057084530591405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008302274186625576,0.0,-0.004351533117551173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.125668550738068,0.001,0.15131159257756874,0.15131159257756874,0.6907277335909134,6517452.664456063,335693.76631101023,0.0,0.0,0.008302274186625576,0.0,-0.004351533117551173,0.0,538.9544818880736,2629.8171388902115,0.0,-24.479175487230066,475.2601433627003,0.0
145.07824106159376,10.068691724962505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.00830262177386128,0.0,-0.004350493337045318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.124739628768923,0.001,0.15125931144191787,0.15125931144191787,0.6907391842816772,6517501.273068734,335930.9510214009,0.0,0.0,0.00830262177386128,0.0,-0.004350493337045318,0.0,538.1101944885261,2629.7736522656674,0.0,-24.49647126907422,475.2636879586361,0.0
145.12333634728552,10.07449640883276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008302795732212348,0.0,-0.00434997354753251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.12427547206746,0.001,0.1512331705489963,0.1512331705489963,0.6907449081431569,6517525.491709962,336049.5389642523,0.0,0.0,0.008302795732212348,0.0,-0.00434997354753251,0.0,537.6880702564962,2629.7518757557496,0.0,-24.505118838243078,475.26545400980586,0.0
145.3488127757443,10.10353648318043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008303665228249038,0.0,-0.004347374588905451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.121958421155634,0.001,0.15110246283667886,0.15110246283667886,0.6907735126108197,6517646.489763858,336642.47372267605,0.0,0.0,0.008303665228249038,0.0,-0.004347374588905451,0.0,535.5774703502904,2629.642956311774,0.0,-24.54835632270229,475.2742773270437,0.0
145.38889747413697,10.108701822041445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008303819838460617,0.0,-0.004346912594176691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.121547122062449,0.001,0.151079225343522,0.151079225343522,0.690778595260161,6517667.950735937,336747.8817266914,0.0,0.0,0.008303819838460617,0.0,-0.004346912594176691,0.0,535.2022635205515,2629.6235735296527,0.0,-24.556042795574342,475.27584228580787,0.0
145.4390033471278,10.115159606746053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008304013115358512,0.0,-0.0043463351189163505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.121033262702182,0.001,0.15105017823661696,0.15105017823661696,0.6907849474725736,6517694.755759426,336879.64070989884,0.0,0.0,0.008304013115358512,0.0,-0.0043463351189163505,0.0,534.7332602955693,2629.5993368829586,0.0,-24.56565081215271,475.2777969389465,0.0
145.4390033471278,10.115159593578568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008304013115406614,0.0,-0.004346335119062174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.121033263301733,0.001,0.1510501782366582,0.1510501782366582,0.6907849474725646,6517694.755717354,336879.64078147325,0.0,0.0,0.008304013115406614,0.0,-0.004346335119062174,0.0,534.7332608269938,2629.5993369103358,0.0,-24.565650817371846,475.2777969358785,0.0
145.53018601479653,10.12691497012386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008304364781547662,0.0,-0.004345284228911401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.1200989297635,0.001,0.15099731762634735,0.15099731762634735,0.6907965040948368,6517743.514122567,337119.41466391267,0.0,0.0,0.008304364781547662,0.0,-0.004345284228911401,0.0,533.8797735191717,2629.5552227705293,0.0,-24.583135404619355,475.28135245485885,0.0
145.57577734863088,10.132793765898548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008304540783022393,0.0,-0.004344758886606406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.11963207432255,0.001,0.15097088698948072,0.15097088698948072,0.6908022808891192,6517767.805774018,337239.2970798818,0.0,0.0,0.008304540783022393,0.0,-0.004344758886606406,0.0,533.4530496658597,2629.5331317733176,0.0,-24.591877368256604,475.28312383001787,0.0
145.80373401780273,10.162204708203141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008305420488266345,0.0,-0.004342132163178782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.117301617598095,0.001,0.15083873049135782,0.15083873049135782,0.6908311496912655,6517889.166784309,337838.7040766743,0.0,0.0,0.008305420488266345,0.0,-0.004342132163178782,0.0,531.3194520106359,2629.4226390817366,0.0,-24.635586815780897,475.2919736144536,0.0
145.84425964787772,10.167436028753015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.00830557691421009,0.0,-0.004341665233256978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.1168879498206,0.001,0.1508152354247566,0.1508152354247566,0.6908362792759043,6517910.691185895,337945.2626334014,0.0,0.0,0.00830557691421009,0.0,-0.004341665233256978,0.0,530.9401568728246,2629.402976186112,0.0,-24.643357188279595,475.29354319857043,0.0
145.89491668547146,10.173976311015617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008305772461098237,0.0,-0.004341081589338018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.116371135814628,0.001,0.15078586634615693,0.15078586634615693,0.690842690133028,6517937.575029455,338078.4597818679,0.0,0.0,0.008305772461098237,0.0,-0.004341081589338018,0.0,530.4660433616781,2629.3783892183833,0.0,-24.653070077522557,475.2955035993592,0.0
145.89491668547146,10.173976297396853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008305772461147469,0.0,-0.004341081589488314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.116371136430871,0.001,0.1507858663461986,0.1507858663461986,0.6908426901330189,6517937.5749861915,338078.45985582005,0.0,0.0,0.008305772461147469,0.0,-0.004341081589488314,0.0,530.4660439107006,2629.3783892467654,0.0,-24.65307008291535,475.29550359620436,0.0
145.98710236248453,10.185881867654249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008306128256936104,0.0,-0.004340019473469251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.115431444578125,0.001,0.1507324197978666,0.1507324197978666,0.6908543534073442,6517986.476357582,338320.85088275635,0.0,0.0,0.008306128256936104,0.0,-0.004340019473469251,0.0,529.6032569839441,2629.333637410464,0.0,-24.670745515349097,475.2990695404427,0.0
146.0331952009911,10.19183578141383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008306306326987936,0.0,-0.004339488520298919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.114961917190781,0.001,0.15070569618524726,0.15070569618524726,0.6908601834939686,6518010.837564605,338442.04175506136,0.0,0.0,0.008306306326987936,0.0,-0.004339488520298919,0.0,529.1718836581744,2629.311226819284,0.0,-24.679582893127076,475.30084598767434,0.0
146.2636593935238,10.221622626401759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008307196368569341,0.0,-0.004336833741667356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.112618190724884,0.001,0.15057207474101145,0.15057207474101145,0.6908893184209662,6518132.54421198,339047.9909029145,0.0,0.0,0.008307196368569341,0.0,-0.004336833741667356,0.0,527.0150390022599,2629.1991353288613,0.0,-24.72376940183011,475.3097209763635,0.0
146.30463080552963,10.226920824409385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008307354632864153,0.0,-0.004336361824936996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.112202178801361,0.001,0.15054831922780124,0.15054831922780124,0.6908944952579114,6518154.128939992,339155.7124394691,0.0,0.0,0.008307354632864153,0.0,-0.004336361824936996,0.0,526.6316112469556,2629.1791877679257,0.0,-24.731624580155426,475.3112949595525,0.0
146.3558450705369,10.23354472421952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008307552478023821,0.0,-0.004335771947845168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.111682440970789,0.001,0.1505186245859572,0.1505186245859572,0.6909009651554641,6518181.087714498,339290.3632864219,0.0,0.0,0.008307552478023821,0.0,-0.004335771947845168,0.0,526.1523320644488,2629.1542447854745,0.0,-24.741443474763827,475.31326082439205,0.0
146.3558450705369,10.233544710133957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008307552478074205,0.0,-0.004335771948000074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.111682441604133,0.001,0.15051862458599932,0.15051862458599932,0.6909009651554548,6518181.087670012,339290.36336283083,0.0,0.0,0.008307552478074205,0.0,-0.004335771948000074,0.0,526.1523326316515,2629.1542448149,0.0,-24.741443480335448,475.31326082114816,0.0
146.44904478999715,10.245602513158328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008307912454949388,0.0,-0.004334698488702406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.1107374479696,0.001,0.15046458556347683,0.15046458556347683,0.6909127358004129,6518230.124919807,339535.39980086527,0.0,0.0,0.008307912454949388,0.0,-0.004334698488702406,0.0,525.2801452969106,2629.108844916716,0.0,-24.759311819188838,475.31683667379593,0.0
146.49564464972724,10.251632564741998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008308092619382,0.0,-0.0043341618660007715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.110265277071994,0.001,0.15043756570689099,0.15043756570689099,0.6909186195379199,6518254.552096138,339657.91325971746,0.0,0.0,0.008308092619382,0.0,-0.0043341618660007715,0.0,524.844072108299,2629.0861095324603,0.0,-24.768245641498822,475.3186179315853,0.0
146.72864394837782,10.281800415922635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008308993126179285,0.0,-0.004331478738796343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.107908425202066,0.001,0.15030246297418243,0.15030246297418243,0.6909480223749791,6518376.586402202,340270.4752061944,0.0,0.0,0.008308993126179285,0.0,-0.004331478738796343,0.0,522.6637285039517,2628.972393229399,0.0,-24.81291436308203,475.32751681352295,0.0
146.7700660459157,10.28716639938369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008309153251755299,0.0,-0.004331001783114796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.107490095148755,0.001,0.15027844410882987,0.15027844410882987,0.6909532467802937,6518398.228235854,340379.3722802855,0.0,0.0,0.008309153251755299,0.0,-0.004331001783114796,0.0,522.2761233424113,2628.9521563689045,0.0,-24.820855262956513,475.32909496092094,0.0
146.82184366783807,10.293875052013473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008309353423857014,0.0,-0.004330405607677004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.106967466165722,0.001,0.15024842027172944,0.15024842027172944,0.6909597761127994,6518425.257904834,340515.4925221753,0.0,0.0,0.008309353423857014,0.0,-0.004330405607677004,0.0,521.79162250421,2628.926851574906,0.0,-24.830781307533414,475.33106599546704,0.0
146.82184366783807,10.293875037445044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008309353423908566,0.0,-0.004330405607836657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.106967466816581,0.001,0.15024842027177202,0.15024842027177202,0.6909597761127901,6518425.257859095,340515.49260112265,0.0,0.0,0.008309353423908566,0.0,-0.004330405607836657,0.0,521.7916230901938,2628.9268516054135,0.0,-24.830781313290345,475.33106599213176,0.0
146.91606858421235,10.306087140099786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.00830971763401702,0.0,-0.0043293206866508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.106017231312263,0.001,0.15019378216525192,0.15019378216525192,0.6909716548447533,6518474.423631146,340763.2030138693,0.0,0.0,0.00830971763401702,0.0,-0.0043293206866508,0.0,520.9099334680992,2628.8807930921816,0.0,-24.84884464145489,475.33465121677034,0.0
146.9631810423995,10.312194363250542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.00830989991898989,0.0,-0.004328778335152915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.105542447034223,0.001,0.15016646275966444,0.15016646275966444,0.6909775925905632,6518498.9130553985,340887.0533379006,0.0,0.0,0.00830989991898989,0.0,-0.004328778335152915,0.0,520.4691094810856,2628.857727621489,0.0,-24.857875949511055,475.33643701374973,0.0
147.19874333333524,10.342748393638063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008310811021657583,0.0,-0.004326066563010326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.103172622618429,0.001,0.15002986221199555,0.15002986221199555,0.6910072651171257,6518621.2563651325,341506.29947257024,0.0,0.0,0.008310811021657583,0.0,-0.004326066563010326,0.0,518.2650122546489,2628.7423600203224,0.0,-24.903032089784233,475.3453584285902,0.0
147.24062107394604,10.348183082903038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.00831097303176114,0.0,-0.004325584515702362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.102752001974984,0.001,0.1500055770562297,0.1500055770562297,0.6910125374058185,6518642.951962808,341616.3847737672,0.0,0.0,0.00831097303176114,0.0,-0.004325584515702362,0.0,517.8731844134978,2628.7218291419545,0.0,-24.911059636545673,475.34694049652273,0.0
147.29296824970953,10.354977639066037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008311175559870859,0.0,-0.004324981976079791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.102226516419558,0.001,0.14997522035093708,0.14997522035093708,0.6910191265664706,6518670.048338519,341753.9902718513,0.0,0.0,0.008311175559870859,0.0,-0.004324981976079791,0.0,517.3834053294929,2628.696156634413,0.0,-24.921093987712226,475.34891639540047,0.0
147.29296824970953,10.35497762399794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008311175559923592,0.0,-0.004324981976244333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.102226517088347,0.001,0.14997522035098015,0.14997522035098015,0.6910191265664613,6518670.048291496,341753.9903534214,0.0,0.0,0.008311175559923592,0.0,-0.004324981976244333,0.0,517.3834059348791,2628.6961566660434,0.0,-24.921093993660293,475.3489163919715,0.0
147.38822964016396,10.36734612124324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008311544056131121,0.0,-0.004323885473348946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.101271103109335,0.001,0.14991997647617766,0.14991997647617766,0.6910311140993454,6518719.3349541435,342004.4036043876,0.0,0.0,0.008311544056131121,0.0,-0.004323885473348946,0.0,516.4921110436653,2628.6494287931187,0.0,-24.93935441589616,475.3525104320914,0.0
147.43586033539114,10.37353156375201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008311728488165204,0.0,-0.004323337333184648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.100793737326375,0.001,0.14989235417931251,0.14989235417931251,0.691037106209633,6518743.882766227,342129.6052220883,0.0,0.0,0.008311728488165204,0.0,-0.004323337333184648,0.0,516.0464847714708,2628.6260278465165,0.0,-24.94848426184069,475.3543004867785,0.0
147.67401381152717,10.404477016580564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784305533499193,0.0,0.0,0.0,-16.000001,-16.000001,0.008312650319162264,0.0,-0.004320596616710977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,8.098411102004873,0.001,0.14975423910396876,0.14975423910396876,0.6910670501987426,6518866.515730019,342755.6076837109,0.0,0.0,0.008312650319162264,0.0,-0.004320596616710977,0.0,513.8183764931571,2628.5089819808027,0.0,-24.994133081244826,475.363243023526,0.0
