Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),CGX(m),CGY(m),CGZ(m),CPZ(m),FirstStage.CameraTubeFX(N),FirstStage.CameraTubeFY(N),FirstStage.CameraTubeFZ(N),FirstStage.CameraTubeMX(Nm),FirstStage.CameraTubeMY(Nm),FirstStage.CameraTubeMZ(Nm),FirstStage.ChutesFX(N),FirstStage.ChutesFY(N),FirstStage.ChutesFZ(N),FirstStage.ChutesMX(Nm),FirstStage.ChutesMY(Nm),FirstStage.ChutesMZ(Nm),FirstStage.MotorFX(N),FirstStage.MotorFY(N),FirstStage.MotorFZ(N),FirstStage.MotorMX(Nm),FirstStage.MotorMY(Nm),FirstStage.MotorMZ(Nm),FirstStage.NoseConeShellFX(N),FirstStage.NoseConeShellFY(N),FirstStage.NoseConeShellFZ(N),FirstStage.NoseConeShellMX(Nm),FirstStage.NoseConeShellMY(Nm),FirstStage.NoseConeShellMZ(Nm),FirstStage.NoseConeTubeFX(N),FirstStage.NoseConeTubeFY(N),FirstStage.NoseConeTubeFZ(N),FirstStage.NoseConeTubeMX(Nm),FirstStage.NoseConeTubeMY(Nm),FirstStage.NoseConeTubeMZ(Nm),FirstStage.RecoverySystemFX(N),FirstStage.RecoverySystemFY(N),FirstStage.RecoverySystemFZ(N),FirstStage.RecoverySystemMX(Nm),FirstStage.RecoverySystemMY(Nm),FirstStage.RecoverySystemMZ(Nm),FirstStage.RecoveryTubeFX(N),FirstStage.RecoveryTubeFY(N),FirstStage.RecoveryTubeFZ(N),FirstStage.RecoveryTubeMX(Nm),FirstStage.RecoveryTubeMY(Nm),FirstStage.RecoveryTubeMZ(Nm),FirstStage.intermediateTubeFX(N),FirstStage.intermediateTubeFY(N),FirstStage.intermediateTubeFZ(N),FirstStage.intermediateTubeMX(Nm),FirstStage.intermediateTubeMY(Nm),FirstStage.intermediateTubeMZ(Nm),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
1.2979853929676735,35.834400117669745,3361.4533302294462,-3291.541552734467,4837.658472122275,4224.2974314182975,4313.835165517689,0.0,1.1038612539698993,8.204776736535411,8.379648609830504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9493325707221092,-0.6659811151280051,392.5633046270545,-384.39874135349356,-30.683206964962615,-0.07505834019328175,-0.07829193658036117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100.449728429368,0.0,0.0,0.0,924.8842735556148,-905.6484558335784,-96.06570547594103,0.0,0.0,-0.0,177.09958174652346,-173.4162503606102,-10.561761958300579,-1.6922760631763591,-1.7651811893720202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.4517469247792,-1207.7983180027386,-79.07880142384532,-5.972468522675128,-6.229769078311401,0.0,633.4544233754743,-620.2797871840464,-46.40178048404386,-0.7586979048369381,-0.7913834504758096,0.0,88.78813630386425,-80.46918952668518,-133.61235207239923,26.410448198435645,26.410448198435645,0.07578119032702234,0.8837873587987862,18.2820454032705,0.9339237380637851,0.24129855357290658,0.2637075087046775,10.489132504535648,-1.22546741956779,1071.6334271989754,135.60206003882928,3450.2414665333104,-3372.0107422611522,4704.046120049876,18691379.067233812,30.475090057648234,-16.545772496212486,295.1645346666848,2.843367421141239,-0.15663257885876106,-0.15663257885876106
1.2981201835555018,36.40122072010794,3441.208568963562,-3369.641383868145,4840.384727533231,4312.909523436887,4404.324010952454,0.0,1.103856934182864,8.226336216695115,8.401665062311215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9493249591228086,-0.6694213267004652,403.37201045080656,-394.9830393217076,-30.353400258171046,-0.07544872429254734,-0.07869909138661207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100.368106668285,0.0,0.0,0.0,937.5518404609418,-918.0534738963644,-95.04992275219075,0.0,0.0,-0.0,181.97578198746618,-178.19121205763403,-10.448236017763747,-1.7011478624348653,-1.7744341252052873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267.4131919278184,-1241.05466332332,-78.2288016469509,-6.0037575188322405,-6.2624022615092665,0.0,650.8957441365287,-637.3589952691192,-45.903018459976984,-0.7626637304293834,-0.7955196483586567,0.0,89.74272994001356,-81.4039564821359,-132.39930973222263,26.410328932770295,26.410328932770295,0.07578048396024807,0.8838097877186988,18.281777362558703,0.9321153243891623,0.24459743874373865,0.26704449382294404,10.493243992585034,-1.2277010823454741,1071.673218266517,135.60203157875455,3530.9512989035757,-3451.045340350281,4707.985417801008,18691785.118565354,30.510627220108653,-16.580424799446828,295.16662299064353,2.8432657767035896,-0.1567342232964102,-0.1567342232964102
1.2981875788494162,36.441871662559585,3446.982541801709,-3375.2983642848835,4840.610073448393,4319.296124846418,4410.8417032441685,0.0,1.1038547742660674,8.23762484775552,8.41319295755377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9493211531468342,-0.6696705490283599,404.1546541419523,-395.7497685295581,-30.32983453144206,-0.07565363387506767,-0.07891280359002135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100.397591835682,0.0,0.0,0.0,938.4680862070006,-918.951505525285,-94.98211279045053,0.0,0.0,-0.0,182.32886101631257,-178.53711148435752,-10.440124232174641,-1.705803144034633,-1.7792893952818805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1269.8722939801116,-1243.4637613457141,-78.16806648890378,-6.020176181025664,-6.279526259572924,0.0,652.1586464563321,-638.5962173999689,-45.867380344317354,-0.7647449505546073,-0.7976902759123723,0.0,89.81725795853029,-81.47697672799353,-132.302035928501,26.410269297315295,26.410269297315295,0.07578013077686094,0.8838177803103635,18.281643342202806,0.931971371895478,0.24485793736905795,0.2673079794735224,10.495305170306715,-1.228823214355131,1071.6931140595755,135.6020053622467,3536.7997997602392,-3456.775341012877,4708.308037519892,18691920.00305454,30.528900142448446,-16.598286665142272,295.16649761056885,2.843214954484765,-0.15678504551523487,-0.15678504551523487
1.2985245553189873,36.16120824002366,3407.910991262796,-3337.057529035454,4839.2733310234335,4275.800535047142,4366.3961127974435,0.0,1.1038439749620894,8.291192928184733,8.467896087764924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9493021215036235,-0.6680219121780431,398.8470503837384,-390.5546699514726,-30.49800032337307,-0.07662910048390319,-0.07993016801264038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100.54501767267,0.0,0.0,0.0,932.3398671764559,-912.9557025866542,-95.5525064810944,0.0,0.0,-0.0,179.93440795720926,-176.1934136031076,-10.498010197808307,-1.7279756669744353,-1.8024142853149385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.1955617170872,-1227.140525472525,-78.60147455089617,-6.0983727588292735,-6.361081575260386,0.0,643.5941040283052,-630.2132174216946,-46.121695096064734,-0.7746556951543854,-0.808026708843404,0.0,89.38894758007982,-81.05784169488189,-132.83954766159346,26.409971093815045,26.409971093815045,0.0757783648599253,0.8838758815332068,18.280973240423318,0.9327818377763935,0.2433873073309601,0.26582044469821864,10.505618007879471,-1.2344407432385187,1071.7925908942352,135.60184936739986,3497.2999388428757,-3418.115370730336,4706.43378336184,18692978.0244458,30.61741586112539,-16.68457274324634,295.1724081575906,2.8429608433906424,-0.15703915660935783,-0.15703915660935783
1.298584462246911,36.198831609123694,3413.409940968872,-3342.444843130865,4839.4521165593205,4281.920898540989,4372.642598133018,0.0,1.103842055511214,8.297807382681496,8.474650367452401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.949298737792693,-0.6682526229942192,399.5887331492571,-391.2812476631003,-30.4776784358944,-0.07674933732250969,-0.0800555628793142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100.571226710356,0.0,0.0,0.0,933.2353268083688,-913.8332809310307,-95.51035448603209,0.0,0.0,-0.0,180.2690080230172,-176.52119922983056,-10.491015005345595,-1.7307187183811699,-1.8052750162982008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255.5259626792001,-1229.4234656687188,-78.5490996310803,-6.108043669398028,-6.371167375560883,0.0,644.7909103090286,-631.3856496381848,-46.09096259268321,-0.7758801350943625,-0.8093036775138425,0.0,89.45605427338015,-81.12358998176008,-132.7526288225718,26.409918075283176,26.409918075283176,0.07577805091913674,0.8839044606128872,18.280854111218073,0.9326532942874712,0.24362120704142196,0.2660570400334333,10.507456165564086,-1.2354442115016822,1071.8102718246846,135.6018262962354,3502.865995242252,-3423.5684331126254,4706.699487736749,18693552.08723192,30.630264068087197,-16.696848445418475,295.1800679117427,2.8429156680850203,-0.1570843319149796,-0.1570843319149796
1.2986593459068156,36.24452376618428,3419.9176761495237,-3348.820670796594,4839.699242311974,4289.129430888154,4379.999193112371,0.0,1.1038396556468462,8.309804709918193,8.486901861713944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9492945080233992,-0.6685349039973687,400.4696991706878,-392.14429515754756,-30.451573823850953,-0.07696882952453481,-0.08028448165557212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100.603988007465,0.0,0.0,0.0,934.2750660696407,-914.852329716452,-95.43783654044223,0.0,0.0,-0.0,180.6664438304126,-176.9105513381209,-10.482029285608688,-1.735708103049543,-1.8104786862360835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.2939979624455,-1232.1352001257037,-78.48182108896481,-6.12563980920207,-6.389519236923827,0.0,646.2124691163373,-632.77829445877,-46.051484956625025,-0.7781102581004442,-0.811629579511332,0.0,89.53966218116285,-81.20550590884,-132.64415751461362,26.409851800175478,26.409851800175478,0.07577765849315105,0.8839168051092914,18.28070519971152,0.932492852475513,0.24391280389841088,0.2663519933308364,10.509753163193833,-1.2366976764239879,1071.8323780943808,135.60179731202416,3509.4573383306865,-3430.0261767054344,4707.05508479736,18693775.209095247,30.650032533943023,-16.716127131493376,295.18116615799494,2.842859198952993,-0.15714080104700698,-0.15714080104700698
1.2986593459068156,36.242833749010686,3419.4636707678906,-3348.3761168301658,4839.726589010245,4288.58414681422,4379.44211112593,0.0,1.1038396549531422,8.314262676145848,8.491454740600247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9492945080233992,-0.6685277421356599,400.41213396421784,-392.08792820825823,-30.45083770548073,-0.07705143466183617,-0.08037064345121155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100.603988007465,0.0,0.0,0.0,934.1783574581655,-914.7576351557263,-95.4144897415579,0.0,0.0,-0.0,180.64047407249373,-176.88512215758925,-10.481775899220223,-1.7375709143596951,-1.812421703010387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.1131254671163,-1231.9580926089025,-78.4799239157492,-6.132214020095281,-6.396376507960192,0.0,646.1195798058969,-632.6873386996895,-46.050371735211606,-0.7789453481635649,-0.8125006253289384,0.0,89.53925466961843,-81.20510686002436,-132.64467689704358,26.409851800175478,26.409851800175478,0.07577765849315105,0.8838888396057183,18.28070519971152,0.932493628512692,0.24391139432042064,0.2663505676971981,10.509750566957779,-1.2366949054663507,1071.8323844844124,135.6017972003738,3509.002925437509,-3429.58122369019,4707.081912113202,18693183.761426806,30.65445892615781,-16.720823761208646,295.17102978177127,2.842859198952993,-0.15714080104700698,-0.15714080104700698
1.2987940039092878,36.81019682686737,3499.531042021172,-3426.7819853056913,4842.63896478965,4377.405997246804,4470.144741820387,0.0,1.1038353393893536,8.336129219699854,8.513784548850907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.949286901562506,-0.6719047340653586,411.28006395298513,-402.730279327791,-30.11600022601721,-0.07745254779965587,-0.08078898346151775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100.662900336705,0.0,0.0,0.0,946.7904632584392,-927.108365205243,-94.38045681135829,0.0,0.0,-0.0,185.54339248788085,-181.68627374219665,-10.366518268006857,-1.7466883146354728,-1.821930683655812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.260655488641,-1265.396843569707,-77.61695849697819,-6.164368649627209,-6.42991213373156,0.0,663.6564668332261,-649.8602234607537,-45.544001744694036,-0.7830206671105211,-0.8167509723353418,0.0,90.48789330181722,-82.13404441990039,-131.4197603718916,26.409732616893525,26.409732616893525,0.07577695282118709,0.8839091944572254,18.280437422655176,0.9306645021452148,0.24720904101774058,0.26968590122009495,10.513882196791709,-1.2389499764320202,1071.872137247656,135.60177191375257,3590.0189353229894,-3508.9160297255917,4711.219204417759,18693545.99907267,30.69029119861482,-16.755793529738376,295.17232996572443,2.842757654496835,-0.1572423455031649,-0.1572423455031649
1.2988613329105236,36.851363637399835,3505.387362049666,-3432.5196419800754,4842.871175591645,4383.872440768374,4476.74391984427,0.0,1.1038331815972258,8.347572098168525,8.525469850462214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9492830981560438,-0.6721523498489332,412.0752279533374,-403.50927524774,-30.091734638341524,-0.07766296763794979,-0.08100844019175807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100.692356501326,0.0,0.0,0.0,947.7113449120194,-928.0109358401261,-94.30955584482425,0.0,0.0,-0.0,185.90211988349427,-182.03770712880998,-10.35816557654597,-1.7514697360654117,-1.8269174572772573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1294.7590969215657,-1267.8444841590922,-77.55441961075846,-6.1812318971484235,-6.447499621516576,0.0,664.9395723792491,-651.1172396043078,-45.50730523921047,-0.7851581221210531,-0.8189802258578167,0.0,90.56278116543089,-82.20741707874319,-131.3204652624886,26.4096730226346,26.4096730226346,0.07577659998520511,0.8839161139545743,18.280303534127004,0.9305172759302569,0.24747236238304174,0.26995220999419056,10.515953484485784,-1.2400828551611207,1071.8920137683128,135.6017462205477,3595.950143215097,-3514.7270590588187,4711.550710329157,18693658.215667456,30.708703793112658,-16.77380684439608,295.1717986940064,2.8427068822687565,-0.1572931177312437,-0.1572931177312437
1.299197977916704,36.57374970324541,3466.591397953903,-3394.5485568316058,4839.112083285664,4340.738044345155,4432.667260640685,0.0,1.1038223929334585,8.401913248036568,8.580961895982572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9492640793634741,-0.6705548065408335,406.79764518398645,-398.34356024677334,-30.25999111650545,-0.07866543749752036,-0.08205395582453609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5098.414418026918,0.0,0.0,0.0,941.6723775051146,-922.1025044817466,-94.8764423367799,0.0,0.0,-0.0,183.52121038413935,-179.70726524769205,-10.416082758160611,-1.774260446178099,-1.8506868188015662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278.1766919701392,-1251.6135728208274,-77.98806139534098,-6.261607292054803,-6.531326392852684,0.0,656.4234729105235,-642.781654034566,-45.76175713446693,-0.7953444575513913,-0.8296039666374272,0.0,90.14300371459733,-81.79663602448647,-131.85571608447998,26.409375025158198,26.409375025158198,0.07577483580529526,0.8839690087159141,18.27963409148614,0.9313256237456347,0.2460227563680061,0.26848611749831497,10.526316898136983,-1.2457541489922792,1071.9913940846845,135.60159085504213,3556.7344016685006,-3476.345192856092,4707.256367201184,18694606.254925035,30.79796682950552,-16.86089625197835,295.175729758114,2.8424530211283616,-0.15754697887163846,-0.15754697887163846
1.2992578259178027,36.61181864301231,3472.1677425824037,-3400.0116954158084,4838.56379843156,4346.933966122439,4438.990862094817,0.0,1.1038204753854082,8.408666432042127,8.587857762109028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9492606979376397,-0.670783777825988,407.55104530096685,-399.08161794960847,-30.239043060438064,-0.07878981530581504,-0.08218366764685062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5097.707466348996,0.0,0.0,0.0,942.5725045893565,-922.9846530967609,-94.83160247344458,0.0,0.0,-0.0,183.86109657327717,-180.04022991590296,-10.40887202618186,-1.7770982860504427,-1.853646367232676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.5439093831517,-1253.9325836712133,-77.93407267219804,-6.271612290271393,-6.541760481008862,0.0,657.6391867356512,-643.9726107823228,-45.730077685173484,-0.7966111563797286,-0.8309249903122073,0.0,90.21043067119678,-81.8626979532921,-131.76698318661224,26.409322043260403,26.409322043260403,0.07577452217331128,0.8839968838964245,18.279515079461103,0.9311941445817765,0.24625917835407043,0.2687252352503188,10.528164040463595,-1.2467671727298033,1072.0090577526491,135.60156826387706,3562.3781732536004,-3481.8743933691003,4706.7968152449475,18695165.447161697,30.81100900479105,-16.873372026109614,295.18310756868993,2.8424078902589582,-0.15759210974104196,-0.15759210974104196
1.299332635919176,36.65808787396887,3478.768691579953,-3406.4788456432575,4837.902295198191,4354.232855663703,4446.439674434033,0.0,1.1038180778985354,8.420836429747991,8.600285466174864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9492564710249436,-0.6710641546492515,408.44618911906764,-399.95855607916076,-30.212145890780786,-0.0790153770486529,-0.08241891397197049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5096.823776751596,0.0,0.0,0.0,943.6174586613761,-924.0088077973757,-94.75556919673699,0.0,0.0,-0.0,184.2649285003067,-180.43584859480322,-10.399613492561285,-1.7822266321716937,-1.858994906587209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.3564919479797,-1256.6879631350905,-77.86475149789509,-6.289698199988338,-6.560622934638446,0.0,659.0836233512227,-645.3876700368276,-45.689401475430984,-0.7989032272505638,-0.8333154737482376,0.0,90.29443989115614,-81.94500691099492,-131.65624313924275,26.409255813948484,26.409255813948484,0.07577413013333131,0.8840080178487298,18.279366314429797,0.9310300306236428,0.24655393279222182,0.2690233463795256,10.530472313397276,-1.2480326251919875,1072.0311424538052,135.6015398674746,3569.0631314711095,-3488.4238525542523,4706.2460520589475,18695362.996769406,30.830934110574745,-16.89282061720336,295.18374887465154,2.842351476672204,-0.1576485233277962,-0.1576485233277962
1.299332635919176,36.656419585914904,3478.3104577446557,-3406.030147671145,4837.929831686548,4353.682743035506,4445.877663035721,0.0,1.1038180771991541,8.425293203033014,8.604837107597769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9492564710249436,-0.6710573120051722,408.3880532455587,-399.9016298864298,-30.211402070861805,-0.07909903776408561,-0.08250617628204696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5096.823776751596,0.0,0.0,0.0,943.5200636227902,-923.913440353327,-94.73207445622748,0.0,0.0,-0.0,184.23870129373498,-180.41016711921893,-10.399357455148602,-1.784113636457188,-1.860963146426238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.1738263908749,-1256.5090984499757,-77.86283447573584,-6.296357671485172,-6.567569096450431,0.0,658.9898131916968,-645.2958118621935,-45.688276607074194,-0.799749098244916,-0.8341977594974342,0.0,90.29403556817769,-81.94461096631066,-131.6567668777509,26.409255813948484,26.409255813948484,0.07577413013333131,0.88397968910496,18.279366314429797,0.9310308144565113,0.2465525258145556,0.26902192360200067,10.530469764560584,-1.2480298987064826,1072.0311488962348,135.601539752875,3568.6044933128333,-3487.974758637456,4706.273064808797,18694763.87785332,30.835263759262414,-16.897426752441064,295.1734976142533,2.842351476672204,-0.1576485233277962,-0.1576485233277962
1.2994671619951337,37.224345095000906,3558.6783055584847,-3484.730642847864,4839.239525303311,4442.701363544931,4536.780809758699,0.0,1.1038137658963976,8.44747042224402,8.627483958399237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.949248869671648,-0.6743718613008993,419.31362439253985,-410.60048434329315,-29.87156620447164,-0.07951116457019843,-0.08293599812659515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5095.234693851972,0.0,0.0,0.0,956.0748777947877,-936.2080911625603,-93.67988855472652,0.0,0.0,-0.0,189.1676237316345,-185.23680941396296,-10.282379281067765,-1.7934832066495705,-1.870735017790439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317.5024675515601,-1290.1253854650063,-76.98698688178466,-6.3294010703200385,-6.602031276338306,0.0,676.6197120879622,-662.5598724630412,-45.1743476266111,-0.8039368302817697,-0.8385652984780994,0.0,91.23658468331423,-82.86758750617099,-130.41986669244199,26.40913671255906,26.40913671255906,0.07577342515272503,0.883997855102895,18.27909879971875,0.9291806790001105,0.24984890449907665,0.27235556953177636,10.534621702219972,-1.2503065514620282,1072.0708630053696,135.6015174396477,3649.9148902417987,-3567.598230354035,4708.819658610869,18695079.877341308,30.8713741274941,-16.932698695833682,295.173972048203,2.84225003170071,-0.15774996829928992,-0.15774996829928992
1.2995344250331125,37.266038850987506,3564.6169519775503,-3490.548956217422,4838.654816727553,4449.247288578897,4543.461104019583,0.0,1.103811610248422,8.459069279990869,8.639328433906742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9492450688192904,-0.6746178722897858,420.12134568817567,-411.39178330590966,-29.846585656426864,-0.07972723788360353,-0.08316134863850212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5094.440152402161,0.0,0.0,0.0,957.0001449902596,-937.1149557436964,-93.60579428314668,0.0,0.0,-0.0,189.5320161797793,-185.59379315050697,-10.273780486217602,-1.7983940742963307,-1.8758567407078206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.040364577052,-1292.611682773682,-76.92260535215686,-6.346720548071229,-6.620094389571763,0.0,677.9230805422835,-663.8367412436269,-45.13656989666037,-0.8061319896224058,-0.840854709346771,0.0,91.31181907983861,-82.94129955294991,-130.31850959321912,26.40907715925071,26.40907715925071,0.07577307266242189,0.8840036095167697,18.278965042363225,0.9290301018258958,0.2501150729445642,0.27262472483583566,10.536703180273046,-1.2514502613309355,1072.0907200732709,135.601492255162,3655.928771057389,-3573.490255770372,4708.336307134334,18695167.48218951,30.889909954391808,-16.950848431004804,295.1730055630924,2.8421993092149633,-0.1578006907850367,-0.1578006907850367
1.2998707402230067,36.991527664497504,3526.10828514501,-3452.859091048522,4833.205483366134,4406.484788071981,4499.764302410879,0.0,1.1038008323256965,8.514192619309096,8.695618702879361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9492260628003055,-0.6730706469750083,414.8756508329857,-406.25728048917125,-30.014798088865238,-0.08075742989438456,-0.08423576469116952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5090.467445153105,0.0,0.0,0.0,951.050552361183,-931.2940160123251,-94.16839239032097,0.0,0.0,-0.0,187.16549247806284,-183.27743222068295,-10.331682506429164,-1.8218195637282186,-1.9002878655335997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1303.5581529013698,-1276.4788415369983,-77.35613361916643,-6.429333198033764,-6.706253518703859,0.0,669.4584365714086,-655.5515207893445,-45.390955182188236,-0.8166012906025294,-0.8517734436529302,0.0,90.90061559225899,-82.53891263864003,-130.85132473503447,26.408779366570457,26.408779366570457,0.07577131021090619,0.8840508170706405,18.27829625558561,0.9298360901724393,0.24868668715167258,0.2711802707141068,10.547117549944986,-1.2571757218256119,1072.190002938174,135.60133761193802,3617.008900737269,-3535.3980036871617,4702.354158631099,18695995.380210582,30.979836732152886,-17.038664924933197,295.17480367473064,2.841945696786229,-0.15805430321377092,-0.15805430321377092
1.2999305295900991,37.03005730690557,3531.7618070369526,-3458.397840702764,4832.664343608882,4412.755578067366,4506.164315468355,0.0,1.1037989167016118,8.521086614828919,8.702658280746041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9492226836458653,-0.6732979175179539,415.64079281011504,-407.00684216540293,-29.993199274409637,-0.0808860766441008,-0.08436992685090995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5089.761186086605,0.0,0.0,0.0,951.9549771178062,-932.1803726261384,-94.12063611426466,0.0,0.0,-0.0,187.51067584729057,-183.6155867496193,-10.32424777064284,-1.8247551398559028,-1.9033493038346379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305.9622637726914,-1278.8339983947035,-77.30046771822997,-6.439682667853442,-6.717046717699746,0.0,670.6930974890495,-656.7610407669001,-45.35829160017645,-0.8179115594678974,-0.8531398889137862,0.0,90.96835070405629,-82.60527634290476,-130.76074128103664,26.40872642108843,26.40872642108843,0.0757709968861923,0.8840777795699976,18.278177360158477,0.9297016060374639,0.2489256528305953,0.27142193153317595,10.548973722302543,-1.25819835184127,1072.2076491481237,135.6013154952588,3622.730157741009,-3541.0031170456687,4701.903602327845,18696535.287845235,30.993034983592505,-17.05130606015144,295.18183387920715,2.8419006101322317,-0.15809938986776817,-0.15809938986776817
1.3000052662989645,37.076913026401904,3538.455964093835,-3464.955417272264,4832.032455988692,4420.143360641787,4513.705012328463,0.0,1.1037965216144296,8.53343130512105,8.715264258421916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9492184595726385,-0.6735763759186959,416.55015059555666,-407.8976015295061,-29.96549436820747,-0.08111786914229974,-0.08461166873537004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5088.899098230486,0.0,0.0,0.0,953.0049157382317,-933.2091677788974,-94.04097802187776,0.0,0.0,-0.0,187.92092021185914,-184.01744069001586,-10.314711198252661,-1.8300261687013062,-1.9088465907750236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.8195072689937,-1281.632804805778,-77.22906479158904,-6.458271453753316,-6.736433422449494,0.0,672.1604702791938,-658.1984024680668,-45.316393861866636,-0.8202672321239327,-0.8555966774373464,0.0,91.05274608305479,-82.68796352125291,-130.64768676089471,26.40866023729941,26.40866023729941,0.07577060523029991,0.8840875999462996,18.27802874087456,0.9295337330897177,0.2492235918833521,0.27172322638367563,10.55129335741512,-1.2594758834346613,1072.2297120753094,135.60129503893236,3629.50871017689,-3547.6433807935173,4701.384769227798,18696705.08806759,31.013109694969977,-17.070918296260356,295.1820009982552,2.841860871787457,-0.15813912821254308,-0.15813912821254308
