Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),CGX(m),CGY(m),CGZ(m),CPZ(m),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),Sustainer.AltimeterMassFX(N),Sustainer.AltimeterMassFY(N),Sustainer.AltimeterMassFZ(N),Sustainer.AltimeterMassMX(Nm),Sustainer.AltimeterMassMY(Nm),Sustainer.AltimeterMassMZ(Nm),Sustainer.GeneralMassFX(N),Sustainer.GeneralMassFY(N),Sustainer.GeneralMassFZ(N),Sustainer.GeneralMassMX(Nm),Sustainer.GeneralMassMY(Nm),Sustainer.GeneralMassMZ(Nm),Sustainer.MotorFX(N),Sustainer.MotorFY(N),Sustainer.MotorFZ(N),Sustainer.MotorMX(Nm),Sustainer.MotorMY(Nm),Sustainer.MotorMZ(Nm),Sustainer.NoseconeFX(N),Sustainer.NoseconeFY(N),Sustainer.NoseconeFZ(N),Sustainer.NoseconeMX(Nm),Sustainer.NoseconeMY(Nm),Sustainer.NoseconeMZ(Nm),Sustainer.TailFinsFX(N),Sustainer.TailFinsFY(N),Sustainer.TailFinsFZ(N),Sustainer.TailFinsMX(Nm),Sustainer.TailFinsMY(Nm),Sustainer.TailFinsMZ(Nm),Sustainer.UpperBodyTubeFX(N),Sustainer.UpperBodyTubeFY(N),Sustainer.UpperBodyTubeFZ(N),Sustainer.UpperBodyTubeMX(Nm),Sustainer.UpperBodyTubeMY(Nm),Sustainer.UpperBodyTubeMZ(Nm),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
0.025,96.279413015119,0.05332085676149181,-7.255161415673861e-05,0.18075132739302713,-4.55341392071509e-05,0.0013031070856582342,8.572369233851407e-06,1.2250454267346778,-0.0002997682426852571,0.009576404257296566,0.007602362354886084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39052020441780433,-0.36608243661327067,0.00012225087258621668,3.6642269138297985e-06,-0.979459843217102,0.003426318957731778,0.003426318957731778,1.5824342735230977e-05,0.0058734431759889785,0.099738758004,0.9999999974331619,-1.8727281200814749e-06,6.24072256998014e-05,0.00017507400698885844,-7.227799868233348e-08,-0.39344284151702125,179.9961992488286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180935,0.0,0.0,0.0,0.0032124956434459472,-2.1310289696210358e-07,-6.248664344491736e-06,0.0,0.0,-7.279228141199645e-11,0.01463831823736253,-6.998558389980798e-05,-0.00015053830461027686,-3.738802409736192e-05,-0.0002002260471940109,8.573140326493156e-06,0.03547004288068333,-2.352927359968524e-06,-2.6885638018107975e-05,3.4807638130167274e-12,-3.5522886923110145e-09,-6.983003603379896e-10,0.05344310763407802,-6.888738724290881e-05,-0.7987085158240749,136915.7787966568,0.013441025928755086,-8.693724225266529e-06,-0.2183447395403574,2.0,0.0,0.0
0.03,97.43043974865385,0.053199401048796724,-8.728191243813729e-05,0.2108956856684211,-4.7141176033159805e-05,0.0012993202201430209,1.0026342553804277e-05,1.2250455522018673,-0.00036572189798984866,0.011478002657472345,0.010293248061637894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3905028762690032,-0.36608080844775825,0.00016910093078449667,5.137497705181317e-06,-0.9793336463157636,0.0034260855379094598,0.0034260855379094598,1.5824242735230976e-05,0.005879667970820639,0.099725908004,0.9999999947374003,-2.627735170707893e-06,8.633454229892663e-05,0.00024225421770941618,-1.189817545166159e-07,-0.3945096784632066,179.99396596734465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21109,0.0,0.0,0.0,0.003211543381683503,-3.382196363423775e-07,-8.830693292582055e-06,0.0,0.0,-9.862576997738913e-11,0.014613864291537798,-8.32183253527047e-05,-0.0001474856079529814,-3.753862754897563e-05,-0.00019987058619814045,1.0027387374197217e-05,0.035373993375575424,-3.725367449090203e-06,-3.799803033333353e-05,5.1800115404513505e-12,-5.102246533625271e-09,-9.461946229628722e-10,0.05336850197958122,-8.214441473295596e-05,-0.7684379606473425,137060.89805449726,0.01611524046328327,-1.2083308443744852e-05,-0.25838510838686135,2.0,0.0,0.0
0.03,97.43043858353303,0.05319939597200837,-8.719139313874871e-05,0.2108956846591002,-4.714309311707359e-05,0.0012993201547831464,1.002601128727674e-05,1.2250455527946698,-0.00036576614753618683,0.011478060101153296,0.010303639464734362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3905028762690032,-0.3660808057609422,0.00016911873598902992,5.129318680529586e-06,-0.9793336463142812,0.0034260855379094598,0.0034260855379094598,1.5824242735230976e-05,0.005879667716747264,0.099725908004,0.9999999947823319,-2.623488036336648e-06,8.63436351814542e-05,0.00024227246326773263,-1.1669617088117798e-07,-0.3945147190163025,179.9940616034816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21109,0.0,0.0,0.0,0.003211543115124343,-3.3285901132513263e-07,-8.830689824443727e-06,0.0,0.0,-9.872533347467636e-11,0.01461386232354753,-8.319221202198452e-05,-0.00014748663578226294,-3.753824778032838e-05,-0.00019987062297369213,1.0027057162421244e-05,0.035373990533336494,-3.6663221054390557e-06,-3.7998015293113534e-05,5.181265102171024e-12,-5.102297606400535e-09,-9.47149811028535e-10,0.0533685147079974,-8.206207445821913e-05,-0.7684379616551811,137060.89219380185,0.016115316124084286,-1.209184379790068e-05,-0.25838502080546044,2.0,0.0,0.0
0.034999999999999996,98.53632968881371,0.053081067461918326,-0.00010160466415307636,0.24104267757556275,-4.8622653442061084e-05,0.0012955740500302717,1.140916721713652e-05,1.2250457026955772,-0.00043397777760695387,0.013374295604812809,0.013471567135912871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39048554365405247,-0.36607992608076734,0.00022529426454367748,6.909303276966826e-06,-0.9792074451270344,0.0034258520081833573,0.0034258520081833573,1.5824147735230976e-05,0.005887602992339697,0.099713058004,0.9999999901538249,-3.537243934077816e-06,0.00011503880293132431,0.0003228520366252202,-1.7706429441269858e-07,-0.39578931370570747,179.99120500882069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24124999999999996,0.0,0.0,0.0,0.0032115127090533015,-4.929721946416092e-07,-1.1773999219576493e-05,0.0,0.0,-1.2919318972279468e-10,0.014591526781835963,-9.569645980865046e-05,-0.00014488057750007685,-3.7682746016034615e-05,-0.00019954742753090118,1.1410535982619047e-05,0.03527802797102906,-5.415232149784286e-06,-5.0667847717563546e-05,7.29271540233151e-12,-6.926217391658853e-09,-1.2395722928032034e-09,0.053306361726462005,-9.469536087610954e-05,-0.7381647675514716,137245.88704734482,0.018784423098199443,-1.6116937445153696e-05,-0.29691298115276415,2.0,0.0,0.0
0.034999999999999996,98.49405737898533,0.05308012860874184,-0.00010203133479754965,0.2410432470767641,-4.854633200903021e-05,0.0012955484121753191,1.1354946637219177e-05,1.2250457253507923,-0.0004358337676911405,0.013368967798258385,0.01390862578312391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39048554365405247,-0.3660799827943759,0.0002345784218018708,7.239421926739918e-06,-0.9792074430037697,0.0034258520081833573,0.0034258520081833573,1.5824147735230976e-05,0.005886959119673081,0.099713058004,0.9999999889294031,-3.707137378988998e-06,0.000119779408821844,0.0003361985671109589,-1.9715790266990757e-07,-0.3959819490667525,179.99031094219947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24124999999999996,0.0,0.0,0.0,0.0032111650832095592,-5.430271594034732e-07,-1.1651935125187517e-05,0.0,0.0,-1.333750606368785e-10,0.014590857444421321,-9.552256958421447e-05,-0.00014495882172666668,-3.767773070085031e-05,-0.0001995381583116835,1.1356359698375189e-05,0.035278106081110955,-5.965738053931715e-06,-5.0142166383995423e-05,7.35522634486373e-12,-6.920700339911525e-09,-1.2796860953744213e-09,0.05331470703054371,-9.479191287080974e-05,-0.7381641959270056,137230.88010716898,0.018779788618262586,-1.6673571725169405e-05,-0.2954000831620788,2.0,0.0,0.0
0.04,99.55469104771652,0.05296433832632615,-0.00011664529361574019,0.2711882288998108,-4.989073301029839e-05,0.0012918176968979604,1.2670210975732604e-05,1.225045896127664,-0.000505621161050123,0.015259802803855586,0.017479347646438492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3904682065712253,-0.3660800692619838,0.0002999692264560889,9.362255062969836e-06,-0.9790812353249239,0.0034256184185303094,0.0034256184185303094,1.5824052735230977e-05,0.005896258855804661,0.09970020800400001,0.999999980558373,-4.800149183698852e-06,0.00015318854104022405,0.0004300786548626991,-2.8317410477717075e-07,-0.39743405013737293,179.9863038096493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27141,0.0,0.0,0.0,0.003211861983830019,-7.677751192574467e-07,-1.4900140699515896e-05,0.0,0.0,-1.6778941859620496e-10,0.014570305389789803,-0.00010746744495193423,-0.00014274339589585817,-3.781771882119336e-05,-0.00019924194386657508,1.2671988827617946e-05,0.03518217095270633,-8.41007354454852e-06,-6.412756359379776e-05,9.897608164791757e-12,-9.015246715672297e-09,-1.6100624667464866e-09,0.05326430755278224,-0.00010728303855277036,-0.707893006425113,137447.68413202756,0.021444396306766297,-2.1205507428461836e-05,-0.33241513891077,2.0,0.0,0.0
0.04,99.55469004554553,0.05296433287693819,-0.0001165634051117718,0.27118822799274694,-4.989248020833475e-05,0.0012918176448749657,1.2669912684813842e-05,1.2250458967207505,-0.0005056642895297141,0.015259847563280585,0.017489330914333565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3904682065712253,-0.3660800661853967,0.0002999864959384305,9.355663203181645e-06,-0.9790812353212457,0.0034256184185303094,0.0034256184185303094,1.5824052735230977e-05,0.0058962585827018075,0.09970020800400001,0.9999999806506709,-4.796667960330054e-06,0.00015319736431705378,0.00043009421877843483,-2.812394829100428e-07,-0.3974390931011584,179.9863908241185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27141,0.0,0.0,0.0,0.0032118616988350184,-7.628972318729432e-07,-1.4900136324685798e-05,0.0,0.0,-1.678852459051292e-10,0.014570303243599073,-0.0001074438658307541,-0.00014274432637467532,-3.781737496798273e-05,-0.00019924197179564966,1.267169155205446e-05,0.0351821679345041,-8.356642049144749e-06,-6.412754455370228e-05,9.899296734186262e-12,-9.015299606415091e-09,-1.6109819947125951e-09,0.05326431937287662,-0.00010720774190859015,-0.7078930073284988,137447.6778279392,0.02144447615400668,-2.121245345664669e-05,-0.3324150539948413,2.0,0.0,0.0
0.045,100.56975782246727,0.052850828025534,-0.00013113787541423188,0.3013263366496105,-5.110751837896245e-05,0.00128808490168392,1.3916894820344588e-05,1.2250460901528002,-0.0005771586197184147,0.017145416302034394,0.021492702521091832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39045086501879406,-0.36608132894979056,0.00037464227979832417,1.1800075074308487e-05,-0.9789550198176017,0.003425384768927141,0.003425384768927141,1.5823952735230976e-05,0.005906754178678617,0.099687358004,0.9999999677241495,-6.058834715155932e-06,0.00019134703604583588,0.0005373219122139579,-3.8713475284054227e-07,-0.39908382901977096,179.9814907609861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30156499999999997,0.0,0.0,0.0,0.0032131894638823153,-1.0380117760561358e-06,-1.8431077063521018e-05,0.0,0.0,-2.0655526194481129e-10,0.014551403639486751,-0.000118765354597842,-0.00014089803784995134,-3.795160409190738e-05,-0.00019897095889108505,1.391908367832283e-05,0.035086234922164936,-1.1334509040333745e-05,-7.933423547601863e-05,1.2894236364946623e-11,-1.1378927329592362e-08,-1.9823027162965347e-09,0.053225470305332326,-0.00011933780033992339,-0.6776286831679912,137692.3609813256,0.024104824056535946,-2.6272081817304683e-05,-0.36791695048961964,2.0,0.0,0.0
0.045,100.52786474146679,0.05284954358754229,-0.0001318220708031263,0.30132711255504396,-5.1030333628745084e-05,0.0012880549523754245,1.3864437822265333e-05,1.2250461110285926,-0.0005784314296306802,0.017140113990490435,0.021886745091816397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39045086501879406,-0.36608131387895804,0.00038387196381899834,1.2142088181934004e-05,-0.9789550162922963,0.003425384768927141,0.003425384768927141,1.5823952735230976e-05,0.005905952505880753,0.099687358004,0.9999999650880845,-6.236267141196386e-06,0.00019606099338511897,0.0005506249763925897,-4.123886169675734e-07,-0.3992613340618094,179.98035357288788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30156499999999997,0.0,0.0,0.0,0.0032127547886749907,-1.1016370803408632e-06,-1.8275234761967492e-05,0.0,0.0,-2.1032350601073716e-10,0.014550523296049025,-0.00011868953387794228,-0.00014094954579828235,-3.794747505344872e-05,-0.00019895843328083856,1.3866666592480723e-05,0.03508626550281827,-1.2030899844843163e-05,-7.866266439578489e-05,1.2951170703644094e-11,-1.1371890623571392e-08,-2.018446709378766e-09,0.05323341555136129,-0.00011967998262119229,-0.6776279037372523,137673.67537816442,0.024101090857510263,-2.6720237447187592e-05,-0.3664037670476367,2.0,0.0,0.0
0.05,101.4975886117293,0.052737757931645646,-0.0001468452820211001,0.33146370338998565,-5.21123462261178e-05,0.0012843015182857306,1.5046429277327907e-05,1.225046323556859,-0.0006509071451161008,0.019020295525320433,0.026251008893437414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39043351899503004,-0.3660838593082073,0.0004676842121940136,1.493076833522491e-05,-0.9788287900890379,0.0034251510593506667,0.0034251510593506667,1.5823852735230976e-05,0.005917326830851856,0.099674508004,0.9999999443486959,-7.682456324454232e-06,0.0002388981040850816,0.0006711187290416576,-5.480068071616406e-07,-0.4010684431881674,179.97408344714444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33172,0.0,0.0,0.0,0.00321453655632258,-1.454028777649566e-06,-2.203184951017038e-05,0.0,0.0,-2.525806250091973e-10,0.014532939917972807,-0.0001295641269110475,-0.0001394192633320556,-3.807764142832887e-05,-0.00019870732583999226,1.5049106175936449e-05,0.03499028145735026,-1.582712633240303e-05,-9.484549717215889e-05,1.6397166937447545e-11,-1.4001200063649206e-08,-2.424317983532442e-09,0.05320544214383966,-0.00013191451368587518,-0.6473650866990522,137938.84467225286,0.026757861949927405,-3.217968541079348e-05,-0.4003924523111378,2.0,0.0,0.0
0.05,101.4975877858619,0.05273775218724476,-0.00014677167895713153,0.33146370257898766,-5.2113930250001196e-05,0.0012843014711086565,1.5046161288075148e-05,1.2250463241500538,-0.0006509508070355388,0.01902032910809294,0.026260740483567344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39043351899503004,-0.3660838560661496,0.0004677013782855733,1.4925879986525906e-05,-0.9788287900824605,0.0034251510593506667,0.0034251510593506667,1.5823852735230976e-05,0.005917326540480377,0.099674508004,0.9999999445056691,-7.67979782727077e-06,0.00023890687861074974,0.0006711313246321412,-5.4643641797139e-07,-0.40107348706815504,179.9741621109886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33172,0.0,0.0,0.0,0.003214536254179427,-1.4496152647648343e-06,-2.2031844423564773e-05,0.0,0.0,-2.526742519055856e-10,0.014532937661958307,-0.0001295429784715301,-0.00013942010164547103,-3.807733216036638e-05,-0.00019870734619104177,1.50488391789513e-05,0.03499027827110703,-1.5779085220836602e-05,-9.484547494330981e-05,1.639936681613517e-11,-1.4001249512303371e-08,-2.425216624245147e-09,0.05320545356553033,-0.0001318457989706056,-0.6473650875034729,137938.8379658471,0.026757945864985404,-3.218574900506041e-05,-0.400392369591774,2.0,0.0,0.0
0.055,102.42188603869953,0.05262743770425347,-0.00016204280371789643,0.3615989198166286,-5.307029958576493e-05,0.0012805145801480806,1.616324880880283e-05,1.2250465575540739,-0.0007245402803155255,0.020895224155680025,0.031015006571552244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39041616849820354,-0.3660878125827488,0.0005607194726336226,1.8041878148067154e-05,-0.9787025515005157,0.0034249172897776875,0.0034249172897776875,1.5823752735230976e-05,0.005929425707265966,0.09966165800400001,0.9999999146106473,-9.302524829827896e-06,0.000286457824443945,0.000804929343146146,-7.070967766723033e-07,-0.4030581006286247,179.96675460104646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361875,0.0,0.0,0.0,0.003216684903771642,-1.8664548391535093e-06,-2.599070788904446e-05,0.0,0.0,-2.9881826305160603e-10,0.014516531059781344,-0.00013992926500986248,-0.00013818496197151445,-3.820248931423555e-05,-0.0001984742056262617,1.6166416163844645e-05,0.034894221740700476,-2.024708386888043e-05,-0.00011190451351080294,2.0313337588154686e-11,-1.6894692261363263e-08,-2.868536778762113e-09,0.05318815717688709,-0.00014400092556982928,-0.617103631683887,138220.90634320505,0.029411391886141974,-3.8063230050533464e-05,-0.432867595553155,2.0,0.0,0.0
0.055,102.38041215138891,0.05262582310357969,-0.00016295890864309603,0.36159989368855117,-5.299271137678401e-05,0.0012804824884128413,1.611236926917989e-05,1.2250465766500906,-0.0007252022112672537,0.020889850441980416,0.03136801468054591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39041616849820354,-0.3660876916882635,0.000569894742709708,1.8388047142931378e-05,-0.9787025462442439,0.0034249172897776875,0.0034249172897776875,1.5823752735230976e-05,0.005928480678618631,0.09966165800400001,0.9999999096460657,-9.484231769403456e-06,0.0002911451247873654,0.0008181982256007603,-7.364267605864702e-07,-0.40322047234616354,179.96539860892906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361875,0.0,0.0,0.0,0.00321617151739708,-1.9422725879460496e-06,-2.5802255570635687e-05,0.0,0.0,-3.0218781106791073e-10,0.014515445497264422,-0.00013994373630523335,-0.00013821220648148195,-3.819915004530008e-05,-0.0001984585340068888,1.611557230688979e-05,0.03489420608891819,-2.1072899749916632e-05,-0.00011109184939669428,2.0350470882823078e-11,-1.6886003882191062e-08,-2.900849898829131e-09,0.053195717846289396,-0.00014457086150016467,-0.6171026525556927,138198.87878428734,0.029408648298667184,-3.840267783654435e-05,-0.4313538252119803,2.0,0.0,0.0
0.060000000000000005,103.25973629835906,0.052516435797548805,-0.0001789266218475268,0.3917340875014109,-5.382211480931326e-05,0.001276650302759492,1.716779455624251e-05,1.2250468273698722,-0.0007991553319086021,0.022759280827652315,0.03644313497542914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3903988135265844,-0.3660930492244021,0.0006720097027358747,2.183958642306002e-05,-0.9785762917569275,0.0034246834601849947,0.0034246834601849947,1.5823652735230976e-05,0.005941017343776054,0.099648808004,0.9999998653666172,-1.1292388573380066e-05,0.0003433564889780589,0.0009652380160322397,-9.297986315857106e-07,-0.4053523199209484,179.95642482779843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39203000000000005,0.0,0.0,0.0,0.003218528157097444,-2.4477884219948634e-06,-2.990659592915475e-05,0.0,0.0,-3.5156598504622203e-10,0.014499877629535533,-0.00015001387465824075,-0.00013722324530647946,-3.832092849804257e-05,-0.00019823807447788086,1.7171521489545572e-05,0.03479803001091583,-2.6464958767291202e-05,-0.00012878265735349727,2.470837013748218e-11,-2.004004835212002e-08,-3.37536731801534e-09,0.05318844550028468,-0.00015708703542446678,-0.5868422042555166,138491.1476236503,0.032059529242826054,-4.4572562191659226e-05,-0.46231523271964753,2.0,0.0,0.0
0.060000000000000005,103.25973565297717,0.052516429819253765,-0.00017886084667234533,0.3917340867785024,-5.382354352634982e-05,0.0012766502542807682,1.716755385112493e-05,1.2250468279632933,-0.0007992003280995336,0.022759305678881896,0.03645271864751111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3903988135265844,-0.3660930459827465,0.0006720270937259562,2.1836440569396966e-05,-0.978576291746605,0.0034246834601849947,0.0034246834601849947,1.5823652735230976e-05,0.005941017037875494,0.099648808004,0.9999998656026245,-1.1290573449381158e-05,0.00034336538240994495,0.0009652473504008664,-9.285928930458089e-07,-0.4053573657233948,179.9564955357354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39203000000000005,0.0,0.0,0.0,0.0032185278391428877,-2.4438162367507823e-06,-2.9906590330921504e-05,0.0,0.0,-3.5165842675676274e-10,0.014499875314484798,-0.0001499950180055295,-0.00013722399839188112,-3.83206519372063e-05,-0.0001982380883502036,1.7171281764385575e-05,0.034798026665626085,-2.6422012430065023e-05,-0.00012878263277484104,2.471115262188351e-11,-2.0040092125962136e-08,-3.3762548338886067e-09,0.05318845691297972,-0.00015702440610294835,-0.5868422049681026,138491.14055551717,0.03205961702158772,-4.4578176637899124e-05,-0.46231515174066395,2.0,0.0,0.0
0.065,104.09416967810958,0.052407727822525396,-0.00019535390431518575,0.42186740344859636,-5.4533866074453834e-05,0.0012727646012875493,1.8161591939709158e-05,1.2250470977790546,-0.0008736530805291813,0.024623345931829507,0.04187736810689345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.390381454078441,-0.3660998510950685,0.0007832889786429844,2.561089510505218e-05,-0.9784500193330156,0.0034244496205493636,0.0034244496205493636,1.5823557735230976e-05,0.005953852908381116,0.099635958004,0.9999998048845969,-1.3279375333729279e-05,0.0004002638899991181,0.0011255573550585072,-1.151087203177822e-06,-0.40765158431493953,179.9461643942563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42218500000000003,0.0,0.0,0.0,0.003221015018771276,-3.0264942226099444e-06,-3.41323703650102e-05,0.0,0.0,-4.0456178143566275e-10,0.014484999435565239,-0.00015972137304790727,-0.00013646188888192417,-3.8438285584121015e-05,-0.00019802824993802494,1.81658812803813e-05,0.034701713368188884,-3.2606037044668534e-05,-0.00014700229215673497,2.952467941983575e-11,-2.3453156338200127e-08,-3.884778890703953e-09,0.05319101680116838,-0.00016974300921013356,-0.5565826158844192,138790.386311351,0.034708196263837816,-5.105732893316657e-05,-0.4917624979409822,2.0,0.0,0.0
0.065,104.05313543436651,0.05240580085237714,-0.00019647593333961896,0.4218685646094472,-5.445610696906793e-05,0.0012727321281645909,1.8112082559717088e-05,1.225047115094569,-0.0008736926257463476,0.024617836904799902,0.042191501367427685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.390381454078441,-0.36609959866646125,0.0007924090489198162,2.5953088620256536e-05,-0.9784500120257317,0.0034244496205493636,0.0034244496205493636,1.5823557735230976e-05,0.00595277885166913,0.099635958004,0.9999997964123113,-1.3461966148446555e-05,0.00040492409085811007,0.0011388022300157683,-1.1834117696379416e-06,-0.4077988165232543,179.94461284807664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42218500000000003,0.0,0.0,0.0,0.003220431126950913,-3.1131536243075378e-06,-3.391288138565594e-05,0.0,0.0,-4.0754831613988853e-10,0.01448371707026299,-0.0001598170923603496,-0.00013646740854517017,-3.843562823952489e-05,-0.00019800958142109583,1.8116403514295857e-05,0.034701652655163236,-3.3545687354961826e-05,-0.00014605510062197562,2.952735272030741e-11,-2.3442663406855745e-08,-3.913406262629858e-09,0.05319820990129695,-0.00017052284471936243,-0.5565814474162845,138765.3507872079,0.03470653217395815,-5.128948916005788e-05,-0.49024809008992937,2.0,0.0,0.0
0.07,104.84328347735111,0.05229726785002251,-0.00021389763085683357,0.45200134280771964,-5.5047224183139714e-05,0.0012687871969876703,1.9047696905716203e-05,1.2250474004448488,-0.0009478831739176661,0.026476276051802992,0.047898995687592136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3903640901520414,-0.36610774018472964,0.0009127068972386296,3.004368741555968e-05,-0.9783237175257752,0.003424215720847562,0.003424215720847562,1.5823462735230976e-05,0.005965656745981571,0.099623108004,0.999999711539951,-1.563419499553085e-05,0.0004664552311571101,0.0013123407923487658,-1.4405390316451696e-06,-0.4102251232448641,179.93254138511313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45234,0.0,0.0,0.0,0.0032229079280786817,-3.7945727773315197e-06,-3.820468838481583e-05,0.0,0.0,-4.633357456684943e-10,0.01446919903005997,-0.0001693597900725253,-0.00013588806074610175,-3.855058728870703e-05,-0.00019780518542359895,1.905261002564307e-05,0.03460516089188386,-4.074326800697673e-05,-0.0001645644431494418,3.474899633554314e-11,-2.7111056259509996e-08,-4.449784181199654e-09,0.05320997474726114,-0.00018385394344127388,-0.5263223747180555,139065.57793177414,0.03735364909518391,-5.795482039602426e-05,-0.5181809610825004,2.0,0.0,0.0
0.07,104.84328301023018,0.05229726168333311,-0.00021383920515543757,0.45200134216472565,-5.504850537567275e-05,0.0012687871429869562,1.9047480584692145e-05,1.2250474010385195,-0.0009479296204809737,0.026476294799336813,0.04790848740957947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3903640901520414,-0.36610773706029703,0.000912724732077704,3.004227574748943e-05,-0.9783237175107304,0.003424215720847562,0.003424215720847562,1.5823462735230976e-05,0.005965656426111331,0.099623108004,0.9999997118649205,-1.56332226039969e-05,0.0004664643551774041,0.001312346567761943,-1.4396927539649309e-06,-0.41023017116802585,179.9326045615301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45234,0.0,0.0,0.0,0.0032229075955374853,-3.7910186853777535e-06,-3.820468246622672e-05,0.0,0.0,-4.6342754472509096e-10,0.014469196691719264,-0.00016934307954095926,-0.0001358887357798701,-3.855034142523872e-05,-0.00019780519371321288,1.9052394678021012e-05,0.034605157396076364,-4.070510692910055e-05,-0.00016456441702829457,3.4752401858558965e-11,-2.7111094666690045e-08,-4.450665784143108e-09,0.05320998641541081,-0.00018379692940794813,-0.5263223753460048,139065.570538277,0.03735374052787953,-5.7960185166908506e-05,-0.5181808814756658,2.0,0.0,0.0
