Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),CGX(m),CGY(m),CGZ(m),CPZ(m),FirstStage.AvionicsFX(N),FirstStage.AvionicsFY(N),FirstStage.AvionicsFZ(N),FirstStage.AvionicsMX(Nm),FirstStage.AvionicsMY(Nm),FirstStage.AvionicsMZ(Nm),FirstStage.BodyTubeFX(N),FirstStage.BodyTubeFY(N),FirstStage.BodyTubeFZ(N),FirstStage.BodyTubeMX(Nm),FirstStage.BodyTubeMY(Nm),FirstStage.BodyTubeMZ(Nm),FirstStage.CameraAssemblyFX(N),FirstStage.CameraAssemblyFY(N),FirstStage.CameraAssemblyFZ(N),FirstStage.CameraAssemblyMX(Nm),FirstStage.CameraAssemblyMY(Nm),FirstStage.CameraAssemblyMZ(Nm),FirstStage.FinsFX(N),FirstStage.FinsFY(N),FirstStage.FinsFZ(N),FirstStage.FinsMX(Nm),FirstStage.FinsMY(Nm),FirstStage.FinsMZ(Nm),FirstStage.MotorFX(N),FirstStage.MotorFY(N),FirstStage.MotorFZ(N),FirstStage.MotorMX(Nm),FirstStage.MotorMY(Nm),FirstStage.MotorMZ(Nm),FirstStage.NoseConeFX(N),FirstStage.NoseConeFY(N),FirstStage.NoseConeFZ(N),FirstStage.NoseConeMX(Nm),FirstStage.NoseConeMY(Nm),FirstStage.NoseConeMZ(Nm),FirstStage.RecoverySystemFX(N),FirstStage.RecoverySystemFY(N),FirstStage.RecoverySystemFZ(N),FirstStage.RecoverySystemMX(Nm),FirstStage.RecoverySystemMY(Nm),FirstStage.RecoverySystemMZ(Nm),FirstStage.RecoveryTubeFX(N),FirstStage.RecoveryTubeFY(N),FirstStage.RecoveryTubeFZ(N),FirstStage.RecoveryTubeMX(Nm),FirstStage.RecoveryTubeMY(Nm),FirstStage.RecoveryTubeMZ(Nm),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
2.376149256192708,0.09645455572473377,-0.2783806537650443,-1.5045433438927576,475.7742480452152,-0.11391300039005081,0.015084480621605764,8.628987353442978e-19,1.1020911281454688,-0.004715520763783393,0.006786740395478416,8.326906377507277e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2464981219513065,-1.3214982455846025,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009269046668203159,-0.0048160901568972915,-18.529519443966127,9.786946699109889e-08,-2.0272643070956155e-07,-2.2295968793146875e-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.18389626118616237,-1.0136132953467996,-13.384638081783748,-0.058776791605093956,0.010663664604948532,8.673617379884035e-19,0.0,0.0,530.1515275336624,0.0,0.0,0.0,-0.09282154277150752,-0.48229007199133905,-7.056321612211739,0.0,0.0,-3.7955552946550506e-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007359451405540935,-0.003823886397721693,-15.406800350485575,1.5482046674520008e-07,-3.2069450860396863e-07,-1.85385023532561e-21,3.2118625432991923,0.02308519163354146,-60.02821454292508,2.1395897633420247,2.1395897633420247,0.066173013946,0.5355866231048755,6.123530987305298,0.9996428244267483,-0.00019220252043970456,0.02672427004314921,16.605982174924158,0.10457799409094808,1087.9487028848455,79.10605832805385,2.933481889534148,-1.481458152259216,415.7460335022901,11310257.06543734,12.440388443304784,0.13318982676044117,179.4962876964407,2.7664374038402677,-0.23356259615973207,-0.23356259615973207
2.380044992254878,0.0956652098451145,-0.27548904360110904,-1.4963329984171878,475.4079022277939,-0.11317658350031201,0.014840663591106418,4.331645486017984e-18,1.1020152469060218,-0.004925029916920356,0.006815661013808711,9.620733067810592e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2464422091775698,-1.3213645808256593,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009104362573039689,-0.004752094860943989,-18.581269360434177,1.0678440608458355e-07,-2.0450600022552175e-07,-2.5793987309184174e-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.18193109063741816,-1.0079997802347789,-13.423263038345432,-0.05845716402952096,0.010550771752136739,4.336808689942018e-18,0.0,0.0,529.9383826889563,0.0,0.0,0.0,-0.09192464717801825,-0.4798080480036321,-7.07611903899561,0.0,0.0,-4.391040641020791e-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007228695283686607,-0.0037730753178328432,-15.449829023387137,1.6882577660600402e-07,-3.2332327888131453e-07,-2.144701129013725e-21,3.212868345973922,0.024235179972852385,-60.01687298780208,2.1394875611936466,2.1394875611936466,0.066173013946,0.5363854772991897,6.1223841955849405,0.999642464435938,-0.0002018115737260834,0.026737661577918258,16.654479478864527,0.10509288729217228,1088.6485512398044,79.15433711023026,2.937379302372813,-1.4720978184443354,415.39102923999184,11326398.659567602,12.45637479853998,0.13233731741280116,179.7602147899713,2.7639677124122617,-0.2360322875877383,-0.2360322875877383
2.380044992254878,0.09563435032436132,-0.27531520845235014,-1.4957184792608458,475.4079260402261,-0.11306258586781526,0.014779131921443298,1.7280811055650458e-18,1.1020152352149344,-0.004989870706567267,0.006862829462801527,1.2376905265227914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2464422091775698,-1.3213150140884384,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009098793083147462,-0.004749021578715194,-18.58126128487975,1.0961466764514631e-07,-2.0734640034717446e-07,-3.318350788089771e-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.18178484420691213,-1.0075463513669045,-13.423257104198445,-0.058430867390073415,0.010542290298574217,1.734723475976807e-18,0.0,0.0,529.9383826889563,0.0,0.0,0.0,-0.09189805761593818,-0.47965247112657033,-7.076115950872587,0.0,0.0,-5.648996022603073e-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007224273211850878,-0.003770635188655814,-15.449822308779392,1.7330041034214753e-07,-3.2781394164746746e-07,-2.7591200214112278e-21,3.2128025182579747,0.024163318574596002,-60.01687653864263,2.1394875611936466,2.1394875611936466,0.066173013946,0.5363853651464908,6.1223841955849405,0.9996424792232411,-0.00020119014836936363,0.026737113540409904,16.654485423826678,0.10509769294030748,1088.6486590688903,79.15396645599752,2.9374873098056247,-1.4715551606862498,415.39104950158344,11326396.179136343,12.45615966936062,0.13200904435238076,179.76018907596196,2.7639677124122617,-0.2360322875877383,-0.2360322875877383
2.387134170119257,0.09418671519695261,-0.27007664602423487,-1.480415183241954,474.7408965470072,-0.1116955326442684,0.01433944996737481,2.595327481247299e-18,1.1018770625664438,-0.005364502836036811,0.006911800018542352,1.2562036236161481e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.246340409411005,-1.3210691547823215,0.0,0.0,0.0,0.0,0.0,0.0,-0.000880244793388925,-0.004631939346457572,-18.67555185109348,1.2674623507974775e-07,-2.1040615372001304e-07,-3.3759827140136753e-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.17822608544883076,-0.9970880125290897,-13.493653302902446,-0.05783525203917232,0.010337854274010112,2.6020852139652106e-18,0.0,0.0,529.5505171634474,0.0,0.0,0.0,-0.09027141771689388,-0.4750175573019741,-7.112193067090455,0.0,0.0,-5.747105758767074e-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006988980651212993,-0.0036776740644327488,-15.528222395353803,2.0017525820090906e-07,-3.3230262122944625e-07,-2.8070394280212404e-21,3.2146250631494704,0.026277292323011965,-59.99623823807748,2.1393014828764394,2.1393014828764394,0.066173013946,0.537838634483653,6.120297347207825,0.9996418248079152,-0.00021887056105680686,0.026761430679446363,16.742794795090695,0.10603356948972847,1089.9231126417117,79.23992791871082,2.9445484171252354,-1.4541378909189422,414.74465830892973,11355754.02046607,12.485267345179732,0.1304986713126252,180.24030620609076,2.759473547118755,-0.24052645288124494,-0.24052645288124494
2.390678759051447,0.09330379997444763,-0.2671816399990558,-1.4700958748479835,474.40756446938474,-0.11080511768693141,0.014099083008000224,4.329936836182703e-18,1.101807566125778,-0.00554675917955456,0.006934650952143046,1.2759124265988645e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2462894834901512,-1.3209394691850274,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008632870180632368,-0.004557939127348132,-18.722630973158616,1.3553380439852639e-07,-2.1184500086938226e-07,-3.432994537233862e-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.17626280257567128,-0.9900671962808602,-13.52881255049444,-0.05743355777143046,0.010224962399231149,4.336808689942018e-18,0.0,0.0,529.3565844006929,0.0,0.0,0.0,-0.08937011649977572,-0.471851820178941,-7.130208980152635,0.0,0.0,-5.844159862802162e-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006854339055455792,-0.0036189192608342816,-15.56736742750248,2.1394150535214895e-07,-3.343995144861122e-07,-2.854443235800865e-21,3.215559009106061,0.027513010103998592,-59.98591764292776,2.1392083961241375,2.1392083961241375,0.066173013946,0.5385633518951887,6.119253923019268,0.9996414916916321,-0.00022920434708050905,0.026773784437536852,16.787181633649965,0.10648946613250389,1090.5641685961812,79.27505426726879,2.948377369107005,-1.442582864743985,414.421646826457,11370385.813375257,12.499822760217205,0.12978438070828904,180.47970580177406,2.7572264644720015,-0.24277353552799857,-0.24277353552799857
2.4084017037123946,0.08113930760672143,-0.14742235677258553,-1.3044695799145007,472.7526815068606,-0.09733379545530763,0.00451920161492364,3.894277456397547e-18,1.1014596823136238,-0.00644022524511838,0.007045878743111266,1.633849407475793e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.246034593154689,-1.3200958178967976,0.0,0.0,0.0,0.0,0.0,0.0,-0.00043120531684784477,-0.0035270244646140258,-18.953996880812443,1.8290936259107055e-07,-2.1892943291219188e-07,-4.421405666908195e-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.09531666151626686,-0.8782733927751689,-13.701726569528496,-0.050973778361917674,0.00553204778636829,3.903127820947816e-18,0.0,0.0,528.3869205869206,0.0,0.0,0.0,-0.05133212090317728,-0.4198687705650822,-7.218773631580233,0.0,0.0,-7.526782013620975e-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003423690362935435,-0.002800392109635674,-15.759741998138862,2.879669407703205e-07,-3.4467584462176e-07,-3.6762806819980585e-21,3.22023485551286,0.03384521821555711,-59.93431329839037,2.1387424857758544,2.1387424857758544,0.066173013946,0.542117714687132,6.1140368020764795,0.9996398187652095,-0.0002822103485179226,0.02683566767504109,17.00937397321014,0.1087607293005071,1093.7736199414778,83.02974977461089,3.0728124987402747,-1.2706243616989437,412.81836820847025,11442052.751282988,12.572610777408178,0.126342305470024,181.67597223407697,2.767420925056158,-0.232579074943842,-0.232579074943842
2.4115524494298963,0.07748513503428989,-0.10437951775916529,-1.2512147655491281,472.4609712559935,-0.0930082990046886,0.0010316860399788227,2.156927793832067e-18,1.1013976128049119,-0.006626253897952305,0.007103757800825941,2.1165640408413027e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2459892337699412,-1.319878202699305,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003020779154526924,-0.003233523236543238,-18.99426018968518,1.9366564993920316e-07,-2.2258338571156686e-07,-5.733378320641059e-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.06618135434555326,-0.842331352784273,-13.73183955748101,-0.04889217577612397,0.0038414222610485987,2.168404344971009e-18,0.0,0.0,528.2144817063455,0.0,0.0,0.0,-0.037656241227325374,-0.4030825319585566,-7.234190839464526,0.0,0.0,-9.76021927688491e-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023984427083396654,-0.002567357569755396,-15.793219863721289,3.047588285269041e-07,-3.5026475732947047e-07,-4.76715089061219e-21,3.221068363936608,0.03503575609938486,-59.925138837259404,2.1386595740141856,2.1386595740141856,0.066173013946,0.5427351940087627,6.113109313908873,0.9996395196921888,-0.0002922066142458833,0.026846698735520376,17.049009962768682,0.10916181714479697,1094.3463328417192,84.66288020555314,3.1166888461774427,-1.2161790094497433,412.5358324187341,11454482.661886381,12.585383757953881,0.12565179099425372,181.8882512488343,2.773459993415721,-0.22654000658427897,-0.22654000658427897
2.4154908815767735,0.07305133999336941,-0.052345555221422195,-1.1849500238800514,472.09619246738197,-0.08767853398923309,-0.003120313008043253,2.59069618773153e-18,1.1013199157858775,-0.006792296777717892,0.007100728982580516,2.097824853379699e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.245932515179768,-1.3196657461017884,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015936863004060788,-0.0028901421554124655,-19.04461364962355,2.0354153186288647e-07,-2.224465148719709e-07,-5.689653216446788e-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.030987395326823236,-0.7976208596794699,-13.769504514192786,-0.046302317570702675,0.0017988348746145395,2.6020852139652106e-18,0.0,0.0,527.998871751083,0.0,0.0,0.0,-0.021072255523577037,-0.38214430269492244,-7.253473699556143,0.0,0.0,-9.685783825223836e-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.000126535740981316,-0.0022947193502464718,-15.83508742032861,3.2011269807474544e-07,-3.4984483707707887e-07,-4.7307946347113034e-21,3.2221045366221053,0.0365936228493297,-59.913670935595995,2.138555898925628,2.138555898925628,0.066173013946,0.5435066753010386,6.111949953699365,0.9996391465225823,-0.00030525438313151244,0.026860444982223307,17.09861384703763,0.10965645483317916,1095.0632751069877,86.84378437087992,3.1697589814006832,-1.1483564010307217,412.182521531786,11470009.284669003,12.601676576197619,0.12504890817830405,182.15345150445447,2.7810088288651746,-0.21899117113482514,-0.21899117113482514
2.4154908815767735,0.07309469468249723,-0.05392076546168936,-1.1857092798689983,472.0961731594644,-0.08780392984989388,-0.0029182296587016675,3.786743012472305e-18,1.1013199036798242,-0.006728978233239907,0.007026572465091833,1.4670538611125307e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.245932515179768,-1.3197198180387844,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016291915176292273,-0.0028933873409386036,-19.04462020650839,1.997643442784833e-07,-2.1782453025674767e-07,-3.978896980511695e-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.03209955113149377,-0.7981721203411104,-13.76950930292838,-0.04633431920982359,0.0018633961406507142,3.7947076036992655e-18,0.0,0.0,527.998871751083,0.0,0.0,0.0,-0.021528940388954237,-0.3823464762194912,-7.25347620997866,0.0,0.0,-6.773477143505022e-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012935478947843172,-0.0022972959674581977,-15.835092872203173,3.141722607708135e-07,-3.4257577531804797e-07,-3.3083465320983115e-21,3.2221180221946955,0.036636630681899846,-59.91367018196201,2.138555898925628,2.138555898925628,0.066173013946,0.5435067707199885,6.111949953699365,0.9996391433958417,-0.000305590742667273,0.026860557736754737,17.098613792350584,0.10965126886718118,1095.0633868175378,86.77722604969391,3.168197256733006,-1.1490726491870984,412.1825029775024,11470011.1806368,12.601997339087038,0.12528659889068955,182.15346565706415,2.7810088288651746,-0.21899117113482514,-0.21899117113482514
2.4226553597647937,0.06533608679730496,0.0413741437365624,-1.0641672573859446,471.43223874379146,-0.0779945311291737,-0.010548143933399423,2.485459428292101e-18,1.1011784731162824,-0.007023134369419495,0.007016795964628177,1.508052504061808e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2458292821004202,-1.3193950658130473,0.0,0.0,0.0,0.0,0.0,0.0,5.996079850061524e-05,-0.002326240784808577,-19.136332684254334,2.1770561314154564e-07,-2.173128302205285e-07,-4.0992827500477636e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.03240214882738594,-0.71608949657015,-13.838127300159778,-0.04157825078709703,-0.0018813635396674599,2.4936649967166602e-18,0.0,0.0,527.6066515060742,0.0,0.0,0.0,0.008864426347051514,-0.3439045279263811,-7.288603430771242,0.0,0.0,-6.978415914815196e-22,0.0,0.0,0.0,0.0,0.0,0.0,4.7607763624331086e-05,-0.0018469921046049586,-15.911349347097358,3.4202471336238106e-07,-3.4140763480369824e-07,-3.4084440830299825e-21,3.2240199783747805,0.03951129586453475,-59.89280752757428,2.1383672006767673,2.1383672006767673,0.066173013946,0.5449097484114337,6.109840939090679,0.999638459318939,-0.0003296866367520662,0.026885719349886046,17.188906069281042,0.11054894505809443,1096.3685243974044,91.47651961665855,3.265394122111343,-1.02465596152141,411.53943121621717,11498240.310628675,12.631652533251556,0.12423499928911319,182.63573348973537,2.7947410616181116,-0.20525893838188836,-0.20525893838188836
2.426237598858804,0.06158130601598923,0.08831746556366149,-1.0019266752697225,471.1004662478651,-0.07298980052075527,-0.014291699788858945,1.943323854337041e-18,1.1011073418767108,-0.0071332675755826505,0.006983147698769778,1.512701867280415e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2457776388303872,-1.3193130684497643,0.0,0.0,0.0,0.0,0.0,0.0,0.00015213693052868737,-0.002066792055441658,-19.182119422037008,2.2463558724262132e-07,-2.1528014861264785e-07,-4.116511889680512e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.06418169678863195,-0.6740403758494663,-13.872392548371398,-0.039141009796980264,-0.003726982110863535,1.951563910473908e-18,0.0,0.0,527.4105413835698,0.0,0.0,0.0,0.023862837939011637,-0.32417851274672066,-7.306143369051524,0.0,0.0,-7.007745948760849e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.00012079390548921245,-0.001640994618093724,-15.949419796244772,3.527242344806669e-07,-3.3803426496384157e-07,-3.42276965231067e-21,3.2249654487407247,0.041089900369237105,-59.88237622398954,2.1382728026923017,2.1382728026923017,0.066173013946,0.5456093136752905,6.108786431786336,0.999638117479257,-0.0003429198089327284,0.026898260745075207,17.234291239901864,0.11098931287092235,1097.0249803644786,94.20995963871317,3.313282914304386,-0.9608367749004854,411.21809002387556,11512307.561179766,12.646601402664471,0.12389857411230948,182.87619895408247,2.80160717799458,-0.19839282200541997,-0.19839282200541997
2.4441487943288545,0.04604259726191729,0.3209686651253392,-0.6913934822248493,469.43997703580715,-0.04785649161628727,-0.03295121675864218,-8.757929147080053e-19,1.1007512799750643,-0.007636886750565364,0.006787173790398027,1.5392226797018593e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2455191548071747,-1.3206663671167278,0.0,0.0,0.0,0.0,0.0,0.0,0.00046846730225250376,-0.0010752979174183039,-19.41160736512577,2.577530725818926e-07,-2.0358655326514342e-07,-4.211990626490196e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.22185036565817984,-0.46388197719000535,-14.044210347078282,-0.026952514257313293,-0.012889970805964499,-8.673617379884035e-19,0.0,0.0,526.4301135310651,0.0,0.0,0.0,0.09827787780223883,-0.2255824404839199,-7.394085893533638,0.0,0.0,-7.170284221211411e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.00037195436266807604,-0.0008537666335057369,-16.140232889520306,4.0364891778925755e-07,-3.188225501203714e-07,-3.5021576709903645e-21,3.229460663658312,0.04885006385897152,-59.83023113150367,2.13780032349429,2.13780032349429,0.066173013946,0.5491051645311473,6.103513895264622,0.999636454256647,-0.00040804722507753547,0.026959093647070644,17.461498130163918,0.11320586526830624,1100.3114941401843,113.54096561442704,3.5504293287836513,-0.6425434183658778,409.60974590430345,11582571.411201999,12.721465247124938,0.12248107044977377,184.07778555953928,2.8359377598769218,-0.16406224012307805,-0.16406224012307805
2.4473330068568635,0.04415828826069417,0.3587213655202446,-0.639833462475782,469.1447146966929,-0.04367458996709861,-0.03598582894614025,1.726174073328569e-18,1.1006877536983681,-0.0076989360553372235,0.006739967584649617,1.5592778005827017e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2454731553312488,-1.321399170442973,0.0,0.0,0.0,0.0,0.0,0.0,0.0005045695888241593,-0.0009562859556402052,-19.452448363059347,2.6200891009332367e-07,-2.0080302507875957e-07,-4.2710531416983665e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.24744767763318037,-0.4289419079398338,-14.074801476306794,-0.024925022235417392,-0.014378727638742523,1.734723475976807e-18,0.0,0.0,526.255897805471,0.0,0.0,0.0,0.11036849938859496,-0.2091759952405288,-7.409742181289717,0.0,0.0,-7.270829321715373e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.00040061890964510814,-0.0007592733397791447,-16.17419108812227,4.101192361537561e-07,-3.143144377545461e-07,-3.551266574368111e-21,3.230035104398642,0.05002537293119029,-59.82097296821454,2.1377162417192377,2.1377162417192377,0.066173013946,0.5497255698821505,6.10257655543854,0.9996362087968702,-0.00041795122664822206,0.026968041638155117,17.502045147759937,0.11361863271406845,1100.8979386618416,117.81768122210802,3.588756469918887,-0.5898080895445917,409.32374172847835,11595033.10194288,12.73483492732474,0.12240112257942164,184.2910191631884,2.842040974433783,-0.15795902556621716,-0.15795902556621716
2.4513132725168747,0.04228286508193561,0.3962234385644023,-0.5836023982779606,468.773780068132,-0.03910114260416836,-0.0389885190311178,1.7264817571519627e-18,1.1006082341317323,-0.007773377603583436,0.0066671279159126635,1.5013029462072713e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2454156361110897,-1.3223225026106915,0.0,0.0,0.0,0.0,0.0,0.0,0.0005357848186109383,-0.0008373428131081854,-19.50412345026483,2.6716435482773143e-07,-1.9653348699128122e-07,-4.117342524170474e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.2728676414907231,-0.3908177456581518,-14.113512969633447,-0.022712728133862208,-0.015857950736781527,1.734723475976807e-18,0.0,0.0,526.0381281484784,0.0,0.0,0.0,0.12239460903103223,-0.19128247511944108,-7.4295541179568785,0.0,0.0,-7.009159979774953e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.00042540322403599975,-0.0006648346872595085,-16.217157542491275,4.1794119173699095e-07,-3.074490974753211e-07,-3.423460302696383e-21,3.23103025882687,0.0518921254302082,-59.809384876078816,2.137611103170737,2.137611103170737,0.066173013946,0.5505095121848524,6.101404880655936,0.9996358376889143,-0.0004336282178920932,0.026981546645759746,17.55276807156929,0.11410241520422648,1101.63206231357,122.61368062293386,3.627253697391272,-0.5317102728477524,408.9643951920532,11610785.044160808,12.751593108947219,0.12227398635620411,184.55738323016297,2.8468197310389702,-0.1531802689610296,-0.1531802689610296
2.4513132725168747,0.0421130503777812,0.401018599549093,-0.5770626098057458,468.7737905826306,-0.03856160064194386,-0.039373467376022986,-1.74287155857076e-18,1.1006082217256652,-0.007784308712155082,0.006663923205874224,1.4842463790045216e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2454156361110897,-1.3224521442462733,0.0,0.0,0.0,0.0,0.0,0.0,0.0005403253916512494,-0.0008249101258272398,-19.504119773977713,2.679162658631399e-07,-1.9634459340695776e-07,-4.070564364972731e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.2761196881168077,-0.38638051650187916,-14.113510594667378,-0.02245485438946773,-0.016046946276852502,-1.734723475976807e-18,0.0,0.0,526.0381281484784,0.0,0.0,0.0,0.12392957768568875,-0.18920221981424593,-7.4295527114459405,0.0,0.0,-6.92952715849482e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0004290083549453208,-0.0006549633637933873,-16.21715448575676,4.1911745117632153e-07,-3.0715359993488564e-07,-3.384565513130886e-21,3.2313282249750133,0.052268982801024086,-59.80936844825429,2.137611103170737,2.137611103170737,0.066173013946,0.5505094749848832,6.101404880655936,0.9996357691124595,-0.0004367572478648775,0.02698403699993384,17.5527470162618,0.1140711394024085,1101.6321768494092,123.22524883903544,3.6323468245241064,-0.5247936270047217,408.9644221343763,11610784.137374394,12.751591676564138,0.12217410095282155,184.55737069309208,2.8468197310389702,-0.1531802689610296,-0.1531802689610296
2.458553003432406,0.04017264346366443,0.4169060038206332,-0.5299834814306608,468.0920451011257,-0.03468611352121043,-0.0406090165385076,-1.742785390260795e-18,1.100463491721341,-0.00791491039732866,0.0065305718639996286,1.4651783022282672e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.245310957375741,-1.322974791491512,0.0,0.0,0.0,0.0,0.0,0.0,0.0005368552890702834,-0.0007247794463420065,-19.600482812470815,2.7710276187279897e-07,-1.8864759582985872e-07,-4.0275169795432386e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.28686165948953785,-0.354417607715554,-14.1857147281898,-0.02060251643358602,-0.01667544705776075,-1.734723475976807e-18,0.0,0.0,525.6420255129099,0.0,0.0,0.0,0.1290812358842679,-0.1742656328102109,-7.46650509346391,0.0,0.0,-6.856245421691265e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.00042625315775719264,-0.0005754614585539543,-16.297277777659662,4.3302108869650145e-07,-2.9479456203948337e-07,-3.3487727622757875e-21,3.23308268833053,0.05562007278711923,-59.78829353835367,2.137419762428235,2.137419762428235,0.066173013946,0.5519679540859028,6.099273713826601,0.99963510519494,-0.00046492503122290077,0.027008150426424776,17.645070754026083,0.11495573844817787,1102.9684270414975,126.52791741569,3.649988692151163,-0.47436340864354154,408.303751562772,11640115.484549334,12.78207467565964,0.12197537732716347,185.0416958916943,2.8449834482964627,-0.15501655170353731,-0.15501655170353731
2.4621728688901716,0.03918567587633683,0.4236336377849569,-0.5057520922707511,467.7513834663663,-0.03270152142295382,-0.04112501086791945,-8.01861792386227e-21,1.100390704985904,-0.007965456741588156,0.006459174668976037,1.4556453244156796e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2452585905711735,-1.323284440233194,0.0,0.0,0.0,0.0,0.0,0.0,0.0005325534915590008,-0.0006757405092987742,-19.648588287072997,2.807146218235946e-07,-1.845855609218759e-07,-4.005887274808503e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.29140622253417414,-0.33797285067145855,-14.221770341139315,-0.019649099598406775,-0.016941804286331765,0.0,0.0,0.0,525.4439741951255,0.0,0.0,0.0,0.13127202414902756,-0.16656697563932374,-7.484955906025865,0.0,0.0,-6.819424083677468e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0004228376101961512,-0.0005365254506700918,-16.337276194521063,4.3842859366379227e-07,-2.882913164974941e-07,-3.3307882406860197e-21,3.2338942306627105,0.05735835968637551,-59.777759385724885,2.137324041905485,2.137324041905485,0.066173013946,0.5526951776014021,6.098208130411932,0.9996347871388964,-0.00047954075897004976,0.027019664259481352,17.69148090781239,0.11539642613803636,1103.6404969013422,128.24176980895584,3.6575278684476675,-0.44839373258437565,407.9736240806414,11654731.638556592,12.797330337956044,0.12197323572466416,185.28316495324333,2.844065306925209,-0.15593469307479113,-0.15593469307479113
