Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),CGX(m),CGY(m),CGZ(m),CPZ(m),FirstStage.AvionicsBayFX(N),FirstStage.AvionicsBayFY(N),FirstStage.AvionicsBayFZ(N),FirstStage.AvionicsBayMX(Nm),FirstStage.AvionicsBayMY(Nm),FirstStage.AvionicsBayMZ(Nm),FirstStage.AvionicsTubeFX(N),FirstStage.AvionicsTubeFY(N),FirstStage.AvionicsTubeFZ(N),FirstStage.AvionicsTubeMX(Nm),FirstStage.AvionicsTubeMY(Nm),FirstStage.AvionicsTubeMZ(Nm),FirstStage.BallastFX(N),FirstStage.BallastFY(N),FirstStage.BallastFZ(N),FirstStage.BallastMX(Nm),FirstStage.BallastMY(Nm),FirstStage.BallastMZ(Nm),FirstStage.FinCanFX(N),FirstStage.FinCanFY(N),FirstStage.FinCanFZ(N),FirstStage.FinCanMX(Nm),FirstStage.FinCanMY(Nm),FirstStage.FinCanMZ(Nm),FirstStage.FinsFX(N),FirstStage.FinsFY(N),FirstStage.FinsFZ(N),FirstStage.FinsMX(Nm),FirstStage.FinsMY(Nm),FirstStage.FinsMZ(Nm),FirstStage.MotorAssemblyFX(N),FirstStage.MotorAssemblyFY(N),FirstStage.MotorAssemblyFZ(N),FirstStage.MotorAssemblyMX(Nm),FirstStage.MotorAssemblyMY(Nm),FirstStage.MotorAssemblyMZ(Nm),FirstStage.MotorFX(N),FirstStage.MotorFY(N),FirstStage.MotorFZ(N),FirstStage.MotorMX(Nm),FirstStage.MotorMY(Nm),FirstStage.MotorMZ(Nm),FirstStage.NoseConeShellFX(N),FirstStage.NoseConeShellFY(N),FirstStage.NoseConeShellFZ(N),FirstStage.NoseConeShellMX(Nm),FirstStage.NoseConeShellMY(Nm),FirstStage.NoseConeShellMZ(Nm),FirstStage.NoseConeTubeFX(N),FirstStage.NoseConeTubeFY(N),FirstStage.NoseConeTubeFZ(N),FirstStage.NoseConeTubeMX(Nm),FirstStage.NoseConeTubeMY(Nm),FirstStage.NoseConeTubeMZ(Nm),FirstStage.PVTubeFX(N),FirstStage.PVTubeFY(N),FirstStage.PVTubeFZ(N),FirstStage.PVTubeMX(Nm),FirstStage.PVTubeMY(Nm),FirstStage.PVTubeMZ(Nm),FirstStage.PayloadFX(N),FirstStage.PayloadFY(N),FirstStage.PayloadFZ(N),FirstStage.PayloadMX(Nm),FirstStage.PayloadMY(Nm),FirstStage.PayloadMZ(Nm),FirstStage.RecoverySystemFX(N),FirstStage.RecoverySystemFY(N),FirstStage.RecoverySystemFZ(N),FirstStage.RecoverySystemMX(Nm),FirstStage.RecoverySystemMY(Nm),FirstStage.RecoverySystemMZ(Nm),FirstStage.RecoveryTubeFX(N),FirstStage.RecoveryTubeFY(N),FirstStage.RecoveryTubeFZ(N),FirstStage.RecoveryTubeMX(Nm),FirstStage.RecoveryTubeMY(Nm),FirstStage.RecoveryTubeMZ(Nm),FirstStage.UpperCasingFX(N),FirstStage.UpperCasingFY(N),FirstStage.UpperCasingFZ(N),FirstStage.UpperCasingMX(Nm),FirstStage.UpperCasingMY(Nm),FirstStage.UpperCasingMZ(Nm),FirstStage.intermediateTubeFX(N),FirstStage.intermediateTubeFY(N),FirstStage.intermediateTubeFZ(N),FirstStage.intermediateTubeMX(Nm),FirstStage.intermediateTubeMY(Nm),FirstStage.intermediateTubeMZ(Nm),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
0.621902499074988,1.10631530196409,5.97551657473136,-0.48997619784488033,5191.574889299801,-0.15814526034467596,-1.9315047440149744,3.085442545341784e-06,1.1218093828354612,-0.00010944739180338746,-0.0010384115330465107,4.032428817184413e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3971375856814876,-2.7203708576247205,0.0,0.0,0.0,0.0,0.0,0.0,0.07042065477082389,-0.005775775449577842,-2.0991587202300965,8.318472832913831e-11,7.488102411517584e-09,-1.059865580745038e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.10538815231219852,-0.008643746707299255,-2.919711766852305,3.3155010480413706e-09,2.984539577384327e-07,-1.4741629480232157e-10,4.007045789840524,-0.32852576445166215,-1.9981714779317,-0.03773627613097414,-0.46131855438410224,3.086884534764245e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5212.430529301696,0.0,0.0,0.0,1.5086178384912547,-0.12373412179579818,-3.3875211712678,0.0,0.0,-6.609115279194011e-10,0.028896751440441525,-0.0023700595810336664,-1.0229840756104045,1.798376309659284e-09,1.6188579624727464e-07,-5.165048268817429e-11,0.1286998173397816,-0.010555727545780196,-5.43416535346469,2.8293455196743965e-10,2.5469132897881973e-08,-2.7437109746437373e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07401453646257627,-0.006070539162176988,-2.1861149315154176,8.861867158356338e-10,7.977253778659299e-08,-1.1037697860274297e-10,0.006938862793366528,-0.0005691130464540926,-0.33507217239798026,1.0417489264246007e-13,9.377589859151386e-12,-1.69177994578304e-11,0.045494171280392605,-0.003731350105097961,-1.4727403326253519,1.6482581914275765e-09,1.483725004089377e-07,-7.435868345169786e-11,14.838609871313448,0.0009174082903818595,-425.16210529018645,68.01531974091014,68.13226022091015,0.38401792883077795,0.16673037970290408,43.33311949270668,0.999847866851709,-1.078799526214086e-06,0.017442567211366253,0.998523110978306,-1.0511698548924437e-05,907.3299515458644,175.31119825276153,20.81412644604481,-0.4890587895544985,4766.412784009614,3579723.5586132742,3.789007033645081,-0.00053073674684265,56.05241729774723,2.910729941891268,-0.08927005810873184,-0.08927005810873184
0.6250931458418341,1.1028113695952642,6.030727492526007,-0.4614177068244884,5191.809519012893,-0.1489716360555704,-1.950538937879518,2.883923233567799e-06,1.1217897059717108,-0.00011686609917764245,-0.001128864269197255,4.287681278177248e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396961400530794,-2.720391481807134,0.0,0.0,0.0,0.0,0.0,0.0,0.07086769723569397,-0.005424020470271697,-2.122473697166598,9.475003941786532e-11,8.84068174961518e-09,-1.1325351153751555e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.10605717448376271,-0.00811732718654454,-2.952260429248911,3.781473871103873e-09,3.5283158977357863e-07,-1.5753027282836945e-10,4.044937395267998,-0.30943074298442097,-2.020821163867888,-0.03554311297444965,-0.46567990821063376,2.8854643981945927e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5212.903233463968,0.0,0.0,0.0,1.5230179250246831,-0.11656764258122168,-3.4250569813575593,0.0,0.0,-7.062085036776022e-10,0.029080193003612354,-0.002225718744697696,-1.0342412207862752,2.049810244509836e-09,1.9125817920657722e-07,-5.518629050021093e-11,0.1295168259824752,-0.009912864997393103,-5.50073755021856,3.228179918644797e-10,3.0120632631479544e-08,-2.9351498887367547e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07448439350841214,-0.005700832549444183,-2.2104071641394825,1.009885087992394e-09,9.422764065826307e-08,-1.1794557152847884e-10,0.006982911891413639,-0.0005344530515103923,-0.33868932275571734,1.1823392845954179e-13,1.1031853284068287e-11,-1.8072193390925762e-11,0.04578297612795608,-0.0035041042589841454,-1.4890269215330343,1.8785988613998303e-09,1.7528324812172946e-07,-7.945329445666908e-11,14.834235716590332,0.0010656460831232892,-425.07717745509626,68.00678374818034,68.12372422818034,0.3839951654298682,0.16775571491543653,43.32446095324528,0.9998478957455287,-1.2533656301240029e-06,0.017440910861160803,1.0106186364402527,-1.220471199304645e-05,907.5089710051107,175.62327005500725,20.86496320911634,-0.46035206074136514,4766.732341557798,3601678.640933057,3.8027798805164776,-0.000565989078649917,56.403104474425234,2.9163154860161105,-0.08368451398388972,-0.08368451398388972
0.6266884692252571,1.101062913192777,6.058295166062669,-0.44700807825034955,5190.117526454112,-0.14433914900759753,-1.960047036915662,2.7831924075148393e-06,1.1217797292618177,-0.00012009230604391336,-0.001175106310284828,4.396287315665317e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396873245590324,-2.7204009539147576,0.0,0.0,0.0,0.0,0.0,0.0,0.07108958724166653,-0.0052473401169787735,-2.1341811460865543,1.0000395905724441e-10,9.575052012858173e-09,-1.1640818168686624e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.10638924435476992,-0.007852915899202718,-2.9686049526680853,3.993808216391032e-09,3.823940748129235e-07,-1.619215432206346e-10,4.063861687074841,-0.2997928360326479,-2.0321985426274445,-0.03443613911548317,-0.46785808930310346,2.784776657605015e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5211.330818334154,0.0,0.0,0.0,1.530212345887052,-0.11294965889692363,-3.443904996173365,0.0,0.0,-7.258705271159127e-10,0.02917124441985626,-0.0021532188755878415,-1.0398935344047386,2.1642141923898354e-09,2.0721643077387108e-07,-5.672063766000249e-11,0.1299223490968388,-0.009589966420685344,-5.534193193117668,3.4100738264433316e-10,3.265034161016635e-08,-3.01860677523075e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07471760755606882,-0.005515135405707345,-2.2226053772953946,1.0661426599438397e-09,1.0207967282821014e-07,-1.212312511769866e-10,0.007004775708381453,-0.0005170439442850637,-0.34050528163633714,1.2456612418611807e-13,1.1926798992422778e-11,-1.8572744287776937e-11,0.04592632472319387,-0.003389962658330942,-1.4972048560328437,1.983391686401377e-09,1.8990326721257874e-07,-8.166452750419962e-11,14.831910845140229,0.0011510597925363563,-425.0347181796239,68.00251199303126,68.11945247303126,0.3839837837294134,0.1682687001533054,43.320131683514575,0.9998479130225733,-1.353960527505363e-06,0.017439920371694548,1.0167158423564537,-1.3177686519123216e-05,907.5997397052352,175.77847876253506,20.8902060112029,-0.44585701845781317,4765.082808274487,3612662.315128971,3.809673225871143,-0.0005811068158444941,56.57855327356134,2.9191082580785315,-0.08089174192146867,-0.08089174192146867
0.6346650861423725,1.0926038097916928,6.196603322969553,-0.37357938716163597,5177.6631300978825,-0.12066536240625186,-2.007787139183101,2.278732292863925e-06,1.1217296923311708,-0.00013564769986230358,-0.0014074391473032305,4.918203160532787e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396431846737896,-2.72044231336527,0.0,0.0,0.0,0.0,0.0,0.0,0.07220731088621749,-0.004356336056345598,-2.1929962310003432,1.2727184139593627e-10,1.3701455762262862e-08,-1.3182053932402701e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.10806197560213236,-0.006519482236048239,-3.0507198821013235,5.099719317484283e-09,5.490105105896527e-07,-1.8337812646476255e-10,4.158779941071755,-0.2506355554904308,-2.089394582382233,-0.02879000703428369,-0.4787830591453338,2.2805271727155407e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5199.477445481384,0.0,0.0,0.0,1.5663034170426178,-0.09449658167705666,-3.538589155711328,0.0,0.0,-8.219228820535382e-10,0.029629896536068553,-0.001787599967948711,-1.0682854550989211,2.7590573947981632e-09,2.970264469009113e-07,-6.421441261616624e-11,0.1319650854127423,-0.007961579689183334,-5.702533174278269,4.3583590922350653e-10,4.6919934247310716e-08,-3.4277806223297595e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07589237364868652,-0.004578659413703925,-2.283886350248376,1.3584990351116183e-09,1.4624927421889985e-07,-1.3728392515622043e-10,0.007114910029564361,-0.000429249320034743,-0.349624525301808,1.5710834730990776e-13,1.6913506137247285e-11,-2.1015856222045667e-11,0.04664841273976843,-0.002814343310883958,-1.538286027379914,2.5281808626009974e-09,2.72171423529299e-07,-9.246604754598117e-11,14.820111276366102,0.0015787970161973426,-424.82242773809946,67.98111558249153,68.09805606249152,0.3839268752271391,0.17082696863687788,43.29848533486107,0.9998480030399921,-1.8580247907209834e-06,0.017434758773389285,1.0472572005024645,-1.8040710043877834e-05,908.0549880323547,176.54747568108846,21.016714599335657,-0.3720005901454386,4752.840702359783,3667434.5407854137,3.8440627836719714,-0.0006535569991179455,57.453546867226244,2.933072118390637,-0.06692788160936321,-0.06692788160936321
0.6360831513720819,1.0911711529222639,6.221041586238963,-0.36028653311121595,5181.315624108379,-0.11636896450091458,-2.0162273248885887,2.189108422905377e-06,1.121720714711255,-0.00013812511743009487,-0.0014493121394976755,5.000108996393453e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396353266850579,-2.720447593401406,0.0,0.0,0.0,0.0,0.0,0.0,0.07240621345501189,-0.004196678180474954,-2.2033823233113607,1.319047777670118e-10,1.4522422443765957e-08,-1.3429922881615498e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.1083596435843971,-0.006280545966641828,-3.065221223818726,5.288488814818591e-09,5.822508476045067e-07,-1.8682951304206972e-10,4.1755429089185885,-0.24172903289565134,-2.0995015184426618,-0.027766997155618586,-0.48071244295284093,2.1909372081019285e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5203.2361246853125,0.0,0.0,0.0,1.5726798615441933,-0.09115282991446143,-3.5553087811769983,0.0,0.0,-8.37368665114788e-10,0.02971151517636695,-0.0017220851844017915,-1.073298507622244,2.8603665544162183e-09,3.149199911516793e-07,-6.541904250487559e-11,0.13232859700398727,-0.007669791157419745,-5.732305931943453,4.5204278251199904e-10,4.976890421581419e-08,-3.493920496018654e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07610142710719871,-0.004410853480719883,-2.294707962732457,1.4082564147106403e-09,1.5504589681880247e-07,-1.3986565404142553e-10,0.00713450879129988,-0.00041351751381748906,-0.3512342608363247,1.625655453509578e-13,1.7898104711247442e-11,-2.140821856700761e-11,0.046776910657918884,-0.002711198817627526,-1.5455400670491066,2.620947134040368e-09,2.8856044585847426e-07,-9.420282486301513e-11,14.817909250664433,0.0016497538448027554,-424.7846907559385,67.97730520238306,68.09424568238306,0.3839167581600681,0.17127553634938342,43.29463709510045,0.9998480211904544,-1.9417134925771274e-06,0.017433717841037033,1.0527163190552522,-1.883758971639742e-05,908.1366702816184,176.68283672267356,21.038950836903396,-0.3586367792664132,4756.53093335244,3677037.2259543366,3.850102757675453,-0.0006647450337952537,57.60700035050082,2.935554582446122,-0.06444541755387771,-0.06444541755387771
0.6378557329092187,1.0893585672583812,6.251811768695077,-0.34356924038284015,5173.827326567324,-0.1109618219642963,-2.0268591478203586,2.0769040808969286e-06,1.1217094609297802,-0.00014108881635174333,-0.0015019466090658309,5.097427783125042e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3962549956938566,-2.720454757838034,0.0,0.0,0.0,0.0,0.0,0.0,0.07265510562943626,-0.0039963782774765965,-2.2165263122814323,1.3754978453867522e-10,1.558776047974276e-08,-1.3727770549370813e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.10873212359715634,-0.005980786801464976,-3.083573538410078,5.518900352863313e-09,6.254266199000306e-07,-1.9097715995004308e-10,4.196656345201084,-0.23052586345652495,-2.1122953105405577,-0.026480186579060587,-0.4831425384308504,2.078773624625274e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5195.882230573047,0.0,0.0,0.0,1.5807113203625998,-0.0869466822590243,-3.576467859147545,0.0,0.0,-8.559278514170056e-10,0.029813646792768676,-0.0016398931552403966,-1.0796424367732413,2.9839197010449323e-09,3.3815120646441983e-07,-6.6866265314629e-11,0.13278346890896972,-0.007303725817457229,-5.770004086245972,4.718343450443418e-10,5.347039096669409e-08,-3.5735777972059326e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0763630213650075,-0.004200331375775403,-2.308403149487931,1.4689227585903089e-09,1.6646493632064295e-07,-1.429679792025481e-10,0.007159033252969453,-0.000393781066478944,-0.3532711751958221,1.6918155165560904e-13,1.9172414654400006e-11,-2.187939573703137e-11,0.04693770358508581,-0.002581798173397381,-1.5547201376408746,2.734073278041026e-09,3.0983748564277546e-07,-9.628959150975434e-11,14.815153975063158,0.001755894920756112,-424.7375195853151,67.97253943343932,68.08947991343932,0.3839041118262294,0.17184186626368692,43.28982679539967,0.9998480439377673,-2.066865426411775e-06,0.017432413187704277,1.0595514402536463,-2.0043474378403276e-05,908.2390627376096,176.85163071392174,21.066965743758235,-0.34181334546208403,4749.089806982009,3689160.940399079,3.8577225155640016,-0.0006783115202099671,57.80070821792316,2.938657662515479,-0.061342337484520906,-0.061342337484520906
0.6378557329092187,1.0893054400157793,6.252108745828062,-0.34357163577788113,5173.8252895171245,-0.11096313188091725,-2.0269647828330832,2.0767196436730636e-06,1.1217094643846561,-0.00014108184371365587,-0.0015019813345375397,5.097108469594299e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3962549956938566,-2.7204562544676003,0.0,0.0,0.0,0.0,0.0,0.0,0.07265527509443905,-0.0039962254453744855,-2.216725475298653,1.375361898214071e-10,1.5588481323807307e-08,-1.3727464061778307e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.10873237721029844,-0.005980558080319058,-3.0838516257637765,5.518354892976337e-09,6.254555422758491e-07,-1.9097295915194633e-10,4.196871443952799,-0.2305283420684976,-2.1124893731200665,-0.026480473405044697,-0.4831672820164051,2.078589148690746e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5195.882230573047,0.0,0.0,0.0,1.580792092122793,-0.0869475970488946,-3.5767884658525,0.0,0.0,-8.559085616048076e-10,0.02981371633185602,-0.0016398304413778062,-1.079738557623094,2.983624785681578e-09,3.3816684400840273e-07,-6.686471739984147e-11,0.13278377862087137,-0.00730344650361544,-5.77057562428723,4.717877113506593e-10,5.347286366403939e-08,-3.573530885122544e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07636319947856904,-0.004200170743966012,-2.308610665017467,1.4687775777769858e-09,1.6647263436433924e-07,-1.4296479329446835e-10,0.007159049951115847,-0.0003937660072468136,-0.35330203452713077,1.6916483061624532e-13,1.917330126805593e-11,-2.187885255061152e-11,0.04693781306532121,-0.0025816994385893443,-1.5548592344323342,2.7338030562203973e-09,3.098518138403885e-07,-9.628740455070718e-11,14.81518689740407,0.0017714074477352053,-424.73751844109,67.97253943343932,68.08947991343932,0.3839041118262294,0.17185043584174356,43.28982679539967,0.9998480432621193,-2.0851154758821523e-06,0.017432451937744828,1.0595500760747107,-2.0231641897454376e-05,908.2390313033245,176.8517582020787,21.067295643232132,-0.34180022833014595,4749.087771076034,3689344.925693239,3.85782627366962,-0.0006785648829301588,57.803592843467875,2.938657662515479,-0.061342337484520906,-0.061342337484520906
0.6410767841023739,1.0860379092539005,6.308270764211685,-0.3129116669858226,5170.9301767834895,-0.10103257502859611,-2.046380300433354,1.8726549400651134e-06,1.121688981343,-0.0001463401156316928,-0.00159786923564756,5.269271324198557e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3960762902803205,-2.72046896157758,0.0,0.0,0.0,0.0,0.0,0.0,0.07310914971008144,-0.0036306077357767907,-2.240776766717068,1.4783052932458948e-10,1.7624622134098785e-08,-1.425976620312305e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.1094116240488805,-0.0054333922666452645,-3.1174342111401145,5.939387030218007e-09,7.081044260209358e-07,-1.9838604034441225e-10,4.235409257980271,-0.20997315587522306,-2.135908564420956,-0.024119456600646166,-0.4876028447923998,1.8745973147660244e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5193.233117176597,0.0,0.0,0.0,1.595452456111677,-0.07923032961255162,-3.6155053469851195,0.0,0.0,-8.890752315503154e-10,0.029999961432757547,-0.0014898011053704758,-1.0913460837864326,3.2091749512889694e-09,3.826036214379904e-07,-6.945064868861814e-11,0.13361327360807987,-0.006635248620557582,-5.83961362075126,5.07972880528274e-10,6.056144231225021e-08,-3.716190125912714e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076840237350458,-0.003815893923671606,-2.333670644342897,1.5794923211729122e-09,1.8830992117507586e-07,-1.4850920572590459e-10,0.007203772251605438,-0.00035774005534421305,-0.35702847746411714,1.8116070412338368e-13,2.159830564301997e-11,-2.2720436467012564e-11,0.04723103171787501,-0.0023454977906820053,-1.5716566775001628,2.940300820252887e-09,3.505479629566479e-07,-1.0001646351217846e-10,14.810140111998475,0.0019640002942731697,-424.6518025804818,67.9638713533269,68.08081183332689,0.38388113150749825,0.17288281011366777,43.28108574667158,0.9998480854274361,-2.3122822333731164e-06,0.017430033325882048,1.071982558629979,-2.241658907365668e-05,908.4253981467657,177.15702133296628,21.11841087621016,-0.31094766669154944,4746.278374203008,3711444.9989385665,3.87171098844622,-0.0007025231418966958,58.15668716560853,2.944296432608957,-0.05570356739104305,-0.05570356739104305
0.6426873096989515,1.0844093682233371,6.336271413692641,-0.2974517067493496,5161.7234143722735,-0.09602159782532571,-2.056064327304483,1.7707789995948998e-06,1.1216785992845266,-0.00014844053110943953,-0.0016468603348699766,5.335859383774505e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3959868738229653,-2.7204743879695035,0.0,0.0,0.0,0.0,0.0,0.0,0.07333416470097766,-0.003447022623965496,-2.2528347092981726,1.5202793520690702e-10,1.871250533250842e-08,-1.4474656235949531e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.10974837062146313,-0.005158647651038018,-3.1342710453048004,6.112143814804959e-09,7.523191285334241e-07,-2.013796029679006e-10,4.254626963654162,-0.19960542263889341,-2.1476538933813236,-0.022928584437535034,-0.4898147135061592,1.7727508356268906e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.149715324471,0.0,0.0,0.0,1.602766032630345,-0.07533692921883878,-3.6349154549348484,0.0,0.0,-9.024620008855775e-10,0.030092295170401184,-0.0014144679043168761,-1.0971650526230987,3.3014431783171186e-09,4.06361324286577e-07,-7.049379568447913e-11,0.13402450790178677,-0.006299731002419701,-5.874252437244957,5.22845602563425e-10,6.435495629623058e-08,-3.77425757519504e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07707673586502757,-0.003622939640636839,-2.3462343276760005,1.6247407069470043e-09,1.9998278014702686e-07,-1.5074756795039862e-10,0.007225943987346334,-0.00033965059130970366,-0.35889633619255884,1.859623383357323e-13,2.288935413756135e-11,-2.3059397430659404e-11,0.04737639916113161,-0.0022268954779308126,-1.5800776955417093,3.024752637191526e-09,3.7230460162425363e-07,-1.0152134719276683e-10,14.80746948689896,0.002068357381305545,-424.60894961387123,67.95953346451192,68.07647394451192,0.38386964134813273,0.17339854219780526,43.27671522230754,0.9998481095358163,-2.435390883565888e-06,0.01742865031264631,1.0782491194099277,-2.3595787584857652e-05,908.5198612616518,177.30883157808745,21.143740900591602,-0.29538334936804406,4737.114464758402,3722484.547508117,3.878650656960295,-0.0007117449991921501,58.33307940577159,2.9471158176556957,-0.05288418234430413,-0.05288418234430413
0.6507399376818395,1.0745234675409656,6.461975408175458,-0.23236016260351938,5171.807025552271,-0.07490279890231669,-2.100193272585811,1.338722426841571e-06,1.121626534807643,-0.0001583158404676977,-0.0018929610452155263,5.647418592310262e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.395539153515006,-2.7205436629511195,0.0,0.0,0.0,0.0,0.0,0.0,0.07417014579795836,-0.002672637858493192,-2.3129613171453185,1.7249256685800158e-10,2.466067711032589e-08,-1.5501374866461238e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.11099945957349631,-0.003999740795124295,-3.218231983720845,6.958351594120566e-09,9.948119215130611e-07,-2.156846291249829e-10,4.341688820208525,-0.15595801798198666,-2.2062777994565543,-0.017915109903771858,-0.4998340135899678,1.3408351315358225e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5194.848782279054,0.0,0.0,0.0,1.6359491419281786,-0.05894958900575676,-3.731700167583005,0.0,0.0,-9.664162361502297e-10,0.03043533568950705,-0.001096703121243758,-1.1261773206613201,3.752391268930277e-09,5.364666498984448e-07,-7.547595666331344e-11,0.13555233542385495,-0.004884476086211697,-6.0472520226911195,5.95787886177044e-10,8.517777290282186e-08,-4.0528442832497007e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07795538082488865,-0.0028090345492025,-2.4088832268731446,1.8457314225019487e-09,2.638779599133295e-07,-1.6144239695014908e-10,0.007308316952333311,-0.0002633469889877344,-0.3682066437176992,2.090566580878889e-13,2.9888121191409317e-11,-2.4677062994006776e-11,0.04791647177671551,-0.001726616216512757,-1.6220662449333823,3.4374182246456935e-09,4.914360222891241e-07,-1.0871023537902831e-10,14.79393061829482,0.002585957786321739,-424.39469105620884,67.93780548435555,68.05474596435555,0.38381219055130494,0.1759533066788893,43.25486260048731,0.9998482339341601,-3.0463797143575378e-06,0.017421512260889012,1.109637678690557,-2.943018951235998e-05,908.9935898436181,177.93630385509258,21.255906026470278,-0.22977420481719765,4747.412334496062,3777165.962996321,3.9129857168495557,-0.0007545330556076133,59.204607557296335,2.9588705916279867,-0.04112940837201316,-0.04112940837201316
