Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),CGX(m),CGY(m),CGZ(m),CPZ(m),FirstStage.AvionicsFX(N),FirstStage.AvionicsFY(N),FirstStage.AvionicsFZ(N),FirstStage.AvionicsMX(Nm),FirstStage.AvionicsMY(Nm),FirstStage.AvionicsMZ(Nm),FirstStage.AvionicsTubeFX(N),FirstStage.AvionicsTubeFY(N),FirstStage.AvionicsTubeFZ(N),FirstStage.AvionicsTubeMX(Nm),FirstStage.AvionicsTubeMY(Nm),FirstStage.AvionicsTubeMZ(Nm),FirstStage.BoatTailFX(N),FirstStage.BoatTailFY(N),FirstStage.BoatTailFZ(N),FirstStage.BoatTailMX(Nm),FirstStage.BoatTailMY(Nm),FirstStage.BoatTailMZ(Nm),FirstStage.CanardsFX(N),FirstStage.CanardsFY(N),FirstStage.CanardsFZ(N),FirstStage.CanardsMX(Nm),FirstStage.CanardsMY(Nm),FirstStage.CanardsMZ(Nm),FirstStage.ChutesFX(N),FirstStage.ChutesFY(N),FirstStage.ChutesFZ(N),FirstStage.ChutesMX(Nm),FirstStage.ChutesMY(Nm),FirstStage.ChutesMZ(Nm),FirstStage.FinCanFX(N),FirstStage.FinCanFY(N),FirstStage.FinCanFZ(N),FirstStage.FinCanMX(Nm),FirstStage.FinCanMY(Nm),FirstStage.FinCanMZ(Nm),FirstStage.FinsFX(N),FirstStage.FinsFY(N),FirstStage.FinsFZ(N),FirstStage.FinsMX(Nm),FirstStage.FinsMY(Nm),FirstStage.FinsMZ(Nm),FirstStage.LowerInjectorBulkheadMassFX(N),FirstStage.LowerInjectorBulkheadMassFY(N),FirstStage.LowerInjectorBulkheadMassFZ(N),FirstStage.LowerInjectorBulkheadMassMX(Nm),FirstStage.LowerInjectorBulkheadMassMY(Nm),FirstStage.LowerInjectorBulkheadMassMZ(Nm),FirstStage.MotorCasingFX(N),FirstStage.MotorCasingFY(N),FirstStage.MotorCasingFZ(N),FirstStage.MotorCasingMX(Nm),FirstStage.MotorCasingMY(Nm),FirstStage.MotorCasingMZ(Nm),FirstStage.MotorFX(N),FirstStage.MotorFY(N),FirstStage.MotorFZ(N),FirstStage.MotorMX(Nm),FirstStage.MotorMY(Nm),FirstStage.MotorMZ(Nm),FirstStage.NoseConeFX(N),FirstStage.NoseConeFY(N),FirstStage.NoseConeFZ(N),FirstStage.NoseConeMX(Nm),FirstStage.NoseConeMY(Nm),FirstStage.NoseConeMZ(Nm),FirstStage.NozzleFX(N),FirstStage.NozzleFY(N),FirstStage.NozzleFZ(N),FirstStage.NozzleHousingMassFX(N),FirstStage.NozzleHousingMassFY(N),FirstStage.NozzleHousingMassFZ(N),FirstStage.NozzleHousingMassMX(Nm),FirstStage.NozzleHousingMassMY(Nm),FirstStage.NozzleHousingMassMZ(Nm),FirstStage.NozzleMX(Nm),FirstStage.NozzleMY(Nm),FirstStage.NozzleMZ(Nm),FirstStage.PayloadFX(N),FirstStage.PayloadFY(N),FirstStage.PayloadFZ(N),FirstStage.PayloadMX(Nm),FirstStage.PayloadMY(Nm),FirstStage.PayloadMZ(Nm),FirstStage.PlumbingFX(N),FirstStage.PlumbingFY(N),FirstStage.PlumbingFZ(N),FirstStage.PlumbingMX(Nm),FirstStage.PlumbingMY(Nm),FirstStage.PlumbingMZ(Nm),FirstStage.PressureVesselFX(N),FirstStage.PressureVesselFY(N),FirstStage.PressureVesselFZ(N),FirstStage.PressureVesselMX(Nm),FirstStage.PressureVesselMY(Nm),FirstStage.PressureVesselMZ(Nm),FirstStage.RecoverySystemFX(N),FirstStage.RecoverySystemFY(N),FirstStage.RecoverySystemFZ(N),FirstStage.RecoverySystemMX(Nm),FirstStage.RecoverySystemMY(Nm),FirstStage.RecoverySystemMZ(Nm),FirstStage.RecoveryTubeFX(N),FirstStage.RecoveryTubeFY(N),FirstStage.RecoveryTubeFZ(N),FirstStage.RecoveryTubeMX(Nm),FirstStage.RecoveryTubeMY(Nm),FirstStage.RecoveryTubeMZ(Nm),FirstStage.UnburntFuelFX(N),FirstStage.UnburntFuelFY(N),FirstStage.UnburntFuelFZ(N),FirstStage.UnburntFuelMX(Nm),FirstStage.UnburntFuelMY(Nm),FirstStage.UnburntFuelMZ(Nm),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
0.010883857634065634,94.77692331893847,10.49315761042784,0.14116733897213066,17.836494615025817,0.03115345440259635,-1.7122259123869528,-0.001774596027029729,1.1927830467555833,0.0,0.0,0.0,0.0,0.0,-3.199105076967642,-3.362290952503855,0.0,0.0,0.0,0.0,0.0,0.0,0.8786638363395138,0.011770686136888885,-0.00032089704609325833,0.0,0.0,0.0,-0.19564919075380624,-0.0026209400251332427,-0.00011005718565385544,0.0,0.0,-0.0,0.3381812765672822,0.003037164906808872,-0.0027691973038921403,0.00019376828245014694,-0.021575649372984188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.829280683521973,0.037901383375053985,-0.0007852591012337064,0.0,0.0,0.0,1.5714517124530072,0.02314424874517809,-0.01271809490097123,0.003872293550135052,-0.2574962610260477,-0.001774596027029729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.85464287412976,0.0,0.0,0.0,0.5434699743161286,0.007280388958703453,-0.00016230623185526093,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6029713798202074,0.04826583673766928,-0.000949011138059957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9247879381635361,0.012388570136961347,-0.0003334361961783073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.601146365206546,0.0,-1162.6647108907832,250.13343675563297,250.42533675563297,1.1973458062123021,0.008997931605471875,118.47705025514229,0.9998476951563913,0.0,0.01745240643728351,-1.856500023977218e-05,0.0,276.7500526624748,180.7674952259533,-39.867358126839875,-0.0,-1141.6517650408907,204582.65019278586,-0.007491613711121614,0.0,-0.10713506740695727,3.0407404729144063,0.040740472914406294,0.040740472914406294
0.010883857634065634,94.77692331893901,10.493157610428142,0.14116733897213468,17.836494615025817,0.031153454402597317,-1.712225912387002,-0.0017745960270298122,1.1927830467556166,0.0,0.0,0.0,0.0,0.0,-3.199105076967642,-3.362290952503855,0.0,0.0,0.0,0.0,0.0,0.0,0.8786638363395388,0.011770686136889216,-0.0003208970460933223,0.0,0.0,0.0,-0.195649190753812,-0.002620940025133319,-0.0001100571856538773,0.0,0.0,-0.0,0.3381812765672906,0.00303716490680896,-0.0027691973038922167,0.00019376828245015255,-0.021575649372984722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8292806835220543,0.03790138337505505,-0.000785259101233864,0.0,0.0,0.0,1.5714517124530523,0.023144248745178782,-0.01271809490097156,0.0038722935501351767,-0.25749626102605516,-0.0017745960270298122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.85464287412976,0.0,0.0,0.0,0.5434699743161445,0.007280388958703665,-0.0001623062318552934,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6029713798203105,0.04826583673767064,-0.0009490111380601477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9247879381635628,0.012388570136961697,-0.0003334361961783738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.601146365206546,0.0,-1162.6647108907832,250.13343675563297,250.42533675563297,1.1973458062123021,0.008997931605471856,118.47705025514229,0.9998476951563913,0.0,0.01745240643728351,-1.8565018126653688e-05,0.0,276.7500526621859,180.7674952259533,-39.867358126839875,-0.0,-1141.6517650408907,204582.65019279075,-0.007491613711123677,0.0,-0.10713506740698676,3.0407404729144063,0.040740472914406294,0.040740472914406294
0.010925637248388709,94.78566478368494,10.493703770735776,0.14141072457618784,18.417513054532023,0.03120669420764778,-1.7123807762809402,-0.0017775448944341334,1.1927830469902196,0.0,0.0,0.0,0.0,0.0,-3.1991026355537504,-3.3622948092522833,0.0,0.0,0.0,0.0,0.0,0.0,0.8787107653396122,0.011790982664842983,-0.00032210307650138597,0.0,0.0,0.0,-0.19566213716303568,-0.0026254928907850977,-0.00011047058917371594,0.0,0.0,-0.0,0.33817299129704376,0.00304244110195866,-0.0027695590253161086,0.0001941048987694499,-0.021575120780486578,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.8294317940012994,0.03796673780539257,-0.0007882113554170631,0.0,0.0,0.0,1.571543277331572,0.023184025098315936,-0.012719426143160236,0.003878947412852899,-0.25751130611486506,-0.0017775448944341299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.43567300956806,0.0,0.0,0.0,0.5435059365639882,0.0072930358077363845,-0.00016291622562811792,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6031638127362386,0.048349062888904754,-0.0009525792469157344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9248373306290574,0.012409932099821618,-0.0003346893739254006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.60106483478054,0.0,-1162.6623761648536,250.13303388202482,250.42493388202482,1.197343911260177,0.008998288067515656,118.47681234344961,0.9998476951563913,0.0,0.01745240643728351,-1.8792810816426067e-05,0.0,276.7500506260486,180.7687774259319,-39.84701123104823,-0.0,-1141.0691061794798,204590.75497633603,-0.0075197141437123765,0.0,-0.10753692231510699,3.0408096269445593,0.04080962694455941,0.04080962694455941
0.010946527055550248,94.79003096109068,10.493976823772305,0.14153242182881345,18.708022271596636,0.031233314390403735,-1.7124581674432147,-0.001779019227951182,1.1927830471096963,0.0,0.0,0.0,0.0,0.0,-3.19910141484589,-3.362296733933568,0.0,0.0,0.0,0.0,0.0,0.0,0.8787342258304799,0.011801131302277874,-0.0003227063959500992,0.0,0.0,0.0,-0.195668610003293,-0.0026277694557768627,-0.00011067739465070229,0.0,0.0,-0.0,0.3381688648446442,0.003045079353256543,-0.00276973992568784,0.00019427321673648443,-0.021574857516680163,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.8295073363314738,0.03799941622308896,-0.0007896882298305119,0.0,0.0,0.0,1.5715890546964468,0.023203913836382324,-0.012720091883981138,0.0038822744365391805,-0.2575188278300704,-0.0017790192279511785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.726188077287222,0.0,0.0,0.0,0.543523916675814,0.007299359599380174,-0.00016322137638903538,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.603260012754558,0.04839067749589076,-0.0009543642051031331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9248620226421806,0.01242061347431369,-0.000335316278991584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.60102406956776,0.0,-1162.6612088018953,250.13283244521475,250.42473244521474,1.1973429637841142,0.00899846629845303,118.47669338760328,0.9998476951563913,0.0,0.01745240643728351,-1.8908027794010396e-05,0.0,276.75004958909614,180.76941850213146,-39.836837783279414,-0.0,-1140.7777767524117,204594.80736653658,-0.007533748289300695,0.0,-0.10773761994736364,3.040844203959636,0.04084420395963597,0.04084420395963597
0.011050976091357939,94.81185447271906,10.49534224935875,0.1421409557577223,20.727709907958268,0.0313664152052574,-1.7128449504191807,-0.0017863894475761179,1.1927830477094825,0.0,0.0,0.0,0.0,0.0,-3.199095311297439,-3.3623063360921024,0.0,0.0,0.0,0.0,0.0,0.0,0.8788515294719079,0.011851878500316724,-0.00032573124185110176,0.0,0.0,0.0,-0.19570099063490742,-0.0026391538110996514,-0.00011171424428865523,0.0,0.0,-0.0,0.3381482982498768,0.0030582723888243806,-0.002770645873155212,0.00019511492007519767,-0.021573545387156015,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.829885051804758,0.0381628212264772,-0.0007970928172377559,0.0,0.0,0.0,1.5718179959213354,0.023303363098993595,-0.012723425346207452,0.0038989104677510334,-0.25755644554540386,-0.0017863894475761144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.74590504159248,0.0,0.0,0.0,0.5436138628747428,0.007330982808610142,-0.00016475130217637944,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.603741017713834,0.04859876697741734,-0.0009633134333568837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9249854839572013,0.012474024568182574,-0.00033845937593928225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.60082024350417,0.0,-1162.6553719871126,250.1318252611048,250.4237252611048,1.1973382264038008,0.008999358164134602,118.4760986083716,0.9998476951563913,0.0,0.01745240643728351,-1.9485568115100655e-05,0.0,276.75004438352244,180.7726236272339,-39.76618964688322,-0.0,-1138.7546788246043,204615.08548356034,-0.007603901160521365,0.0,-0.10874085274564053,3.0410170890350186,0.04101708903501876,0.04101708903501876
0.01106954480883486,94.81573667266935,10.495585062191017,0.1422491481975579,21.192529152273764,0.031390077263957594,-1.712913704707499,-0.0017876994114865742,1.1927830478173547,0.0,0.0,0.0,0.0,0.0,-3.1990942262205637,-3.362308040967755,0.0,0.0,0.0,0.0,0.0,0.0,0.8788723877198081,0.01186090095163623,-0.00032627094762576326,0.0,0.0,0.0,-0.19570675204051804,-0.0026411779843731453,-0.00011189924251703699,0.0,0.0,-0.0,0.33814464399722,0.003060618151962278,-0.0027708072865051518,0.00019526457757099126,-0.021573312249251863,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.8299522149625376,0.03819187334650371,-0.0007984139788312934,0.0,0.0,0.0,1.5718587164418207,0.023321043935512317,-0.012724019144279593,0.003901868142560437,-0.2575631364525595,-0.0017876994114865707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.21072951753006,0.0,0.0,0.0,0.5436298667792169,0.007336605512147626,-0.00016502427798122893,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.603826547204304,0.04863576364501143,-0.0009649101979111223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9250074371266288,0.012483520639157461,-0.00033902018064638944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.60078400775967,0.0,-1162.654334331155,250.1316462061414,250.4235462061414,1.1973373842028563,0.008999516912430528,118.47599286984152,0.9998476951563913,0.0,0.01745240643728351,-1.958899760804292e-05,0.0,276.75004344728865,180.77319338082188,-39.749941127961314,-0.0,-1138.2893821212842,204618.6949022761,-0.007616383708194943,0.0,-0.10891936149395387,3.041047824159531,0.041047824159531246,0.041047824159531246
0.011092755705681015,94.82057774761992,10.495888463956309,0.1423843913491667,21.77355321620588,0.031419655680285305,-1.7129995665755078,-0.0017893368898649342,1.1927830479527604,0.0,0.0,0.0,0.0,0.0,-3.1990928698737915,-3.362310165955964,0.0,0.0,0.0,0.0,0.0,0.0,0.878898448575428,0.01187217923160905,-0.00032694465790665317,0.0,0.0,0.0,-0.19571394912832624,-0.0026437082531476277,-0.00011213017374203476,0.0,0.0,-0.0,0.338140108981978,0.0030635504167805905,-0.0027710088516324323,0.00019545165332583735,-0.021573022919517952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83003613041729,0.03822818919148418,-0.0008000631764107857,0.0,0.0,0.0,1.571909590364676,0.023343145406399906,-0.012724760697061275,0.003905565306752675,-0.25757149566401016,-0.0017893368898649342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.79176011245208,0.0,0.0,0.0,0.5436498586897951,0.007343634036521189,-0.00016536503142605094,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6039334100488283,0.04868201036449059,-0.000966903429420821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9250348660066382,0.012495390955028827,-0.0003397202286025115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6007387130791,0.0,-1162.6530372612103,250.13142238743288,250.42332238743288,1.1973363314516754,0.008999715191438697,118.47586069667892,0.9998476951563913,0.0,0.01745240643728351,-1.9718625823787524e-05,0.0,276.7500422720974,180.7739055591544,-39.72963047915041,-0.0,-1137.707761237595,204623.2031206232,-0.00763194391585366,0.0,-0.10914188283056632,3.041086243065172,0.04108624306517187,0.04108624306517187
0.011092755705681015,94.82056761073477,10.495888349026957,0.14238439050228233,21.77355322902866,0.03141965645884657,-1.7129995044605009,-0.0017893370095348193,1.1927830479527883,0.0,0.0,0.0,0.0,0.0,-3.1990928698737915,-3.362310161827149,0.0,0.0,0.0,0.0,0.0,0.0,0.8788984376057919,0.011872179157526905,-0.0003269432606879655,0.0,0.0,0.0,-0.19571394376544077,-0.0026437081972054094,-0.00011212969466886331,0.0,0.0,-0.0,0.3381401344279993,0.0030635503519579254,-0.002771008570446057,0.00019545164919021192,-0.021573024542950323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8300360950952723,0.0382281889529411,-0.0008000597567439628,0.0,0.0,0.0,1.5719095623415686,0.02334314541816196,-0.01272475974284995,0.003905565309617499,-0.2575714910178637,-0.0017893370095348193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.79176011245208,0.0,0.0,0.0,0.543649843792891,0.007343633881126138,-0.0001653643247298992,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6039333650677063,0.04868201006071588,-0.0009668992965218285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9250348544611681,0.012495390877057855,-0.0003397187767750484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6007387130791,0.0,-1162.6530372612103,250.13142238743288,250.42332238743288,1.1973363314516754,0.008999715000999886,118.47586069667892,0.9998476951563913,0.0,0.01745240643728351,-1.971864253328797e-05,0.0,276.75004227184866,180.7739055639839,-39.72963047884315,-0.0,-1137.707761228796,204623.19879069077,-0.007631905972650753,0.0,-0.10914134021748483,3.041086243065172,0.04108624306517187,0.04108624306517187
0.01113495357681885,94.82936695506771,10.496439970017255,0.14263027525892594,22.829866493647355,0.03147343060378527,-1.7131555651714563,-0.0017923136752625857,1.1927830481994937,0.0,0.0,0.0,0.0,0.0,-3.1990904040065105,-3.362314020535293,0.0,0.0,0.0,0.0,0.0,0.0,0.8789458167129346,0.01189268413759181,-0.00032816977186126594,0.0,0.0,0.0,-0.19572703151313453,-0.0026483085973141676,-0.00011255011126305163,0.0,0.0,-0.0,0.33813190414040656,0.003068881641074697,-0.0027713753152280767,0.00019579178045311642,-0.021572499458294123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8301886549106388,0.038294214595074406,-0.0008030621787819915,0.0,0.0,0.0,1.5720020628044455,0.02338332750550158,-0.012726108872253707,0.0039122870199257385,-0.2575866900228331,-0.0017923136752625857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.848085265856117,0.0,0.0,0.0,0.543686198647596,0.007356412770317132,-0.00016598467728859558,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.604127643652959,0.04876609097227975,-0.0009705280454473023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925084720661408,0.012516972234400733,-0.0003409932366356274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.60065636645091,0.0,-1162.6506791623085,250.13101548056594,250.42291548056593,1.1973344175291347,0.009000075619989698,118.47562040324605,0.9998476951563913,0.0,0.01745240643728351,-1.9954635238623326e-05,0.0,276.75004013068025,180.7752002645455,-39.692705316692226,-0.0,-1136.6503629329295,204631.39809113892,-0.007660189954474481,0.0,-0.10954582000195687,3.0411560893981346,0.041156089398134574,0.041156089398134574
0.011156052512387767,94.83375847894307,10.496715712912948,0.14275322187924852,23.35802312775273,0.03150031823340754,-1.7132335327315005,-0.0017938019476320677,1.1927830483250577,0.0,0.0,0.0,0.0,0.0,-3.199089171071938,-3.3623159447275857,0.0,0.0,0.0,0.0,0.0,0.0,0.8789694983837171,0.01190293698246907,-0.0003287828431513603,0.0,0.0,0.0,-0.19573357313609796,-0.002650608912683102,-0.00011276025575005583,0.0,0.0,-0.0,0.33812781421830745,0.0030715474198460824,-0.0027715586286770257,0.00019596185464723254,-0.02157223852508674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8302649094358943,0.03832722855873455,-0.0008045629415075862,0.0,0.0,0.0,1.5720482981015713,0.023403419126000052,-0.012726783222162353,0.003915647970250211,-0.25759428706130416,-0.0017938019476320677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.376247842558154,0.0,0.0,0.0,0.5437043698224944,0.00736280253523084,-0.0001662947603439953,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6042247506221172,0.048808132883107,-0.0009723418787046643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9251096454649443,0.012527763286544013,-0.00034163027512494593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.60061519313706,0.0,-1162.6495001128646,250.13081202712644,250.42271202712644,1.1973334605678643,0.009000255862400849,118.47550025652961,0.9998476951563913,0.0,0.01745240643728351,-2.0073974084862693e-05,0.0,276.7500390409006,180.77584759227187,-39.67424273563672,-0.0,-1136.1216637855675,204635.49621646025,-0.007674302436483387,0.0,-0.10974763789722009,3.041191012564616,0.04119101256461593,0.04119101256461593
0.011261547190232354,94.85570469184755,10.498094545570702,0.14336800325113602,25.998806227661188,0.031634756550441324,-1.7136231722242568,-0.0018012418744442482,1.192783048955305,0.0,0.0,0.0,0.0,0.0,-3.1990830063897375,-3.362325542646722,0.0,0.0,0.0,0.0,0.0,0.0,0.8790879037272332,0.011954205266954843,-0.00033185600862556825,0.0,0.0,0.0,-0.19576629579258165,-0.0026621120303596565,-0.00011381364949508592,0.0,0.0,-0.0,0.3381074408380741,0.003084878105074504,-0.002772476548349002,0.00019681233990564043,-0.02157093872246928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8306461723687484,0.03849231145047752,-0.0008120858953891237,0.0,0.0,0.0,1.5722795189007803,0.023503882912883606,-0.012730159414404016,0.003932453653313842,-0.25763227972100217,-0.0018012418744442482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.01706072606827,0.0,0.0,0.0,0.5437952660905047,0.007394755639887936,-0.00016784912523943937,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.604710273123741,0.04901835908572874,-0.0009814341831864066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9252342663142034,0.012581722820488524,-0.00034482358239124673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6004093265681,0.0,-1162.643604865653,250.12979475986785,250.42169475986785,1.1973286757615125,0.009001157719163322,118.47489952294744,0.9998476951563913,0.0,0.01745240643728351,-2.0672139582474425e-05,0.0,276.750033570941,180.77908397202222,-39.58192983267849,-0.0,-1133.4781681151744,204656.00150192686,-0.007744832058148881,0.0,-0.11075625847787048,3.0413656283970227,0.0413656283970227,0.0413656283970227
0.011280301799626948,94.85960119454383,10.498339657261194,0.14347730588223606,26.468278770343947,0.031658656960930114,-1.713692388248206,-0.0018025643139451264,1.192783049068605,0.0,0.0,0.0,0.0,0.0,-3.1990819104446078,-3.3623272436909413,0.0,0.0,0.0,0.0,0.0,0.0,0.8791089497329042,0.011963320314527109,-0.00033240328563852796,0.0,0.0,0.0,-0.19577211406366077,-0.002664157280968754,-0.00011400123950498894,0.0,0.0,-0.0,0.3381038398455349,0.0030872482976097523,-0.0027726398843650347,0.0001969635559741528,-0.02157070898251085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8307139401029464,0.03852166172866017,-0.0008134256063035187,0.0,0.0,0.0,1.5723206240742438,0.02352174413706967,-0.012730760110934452,0.003935441493692769,-0.2576390338687253,-0.0018025643139451264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.48653857202562,0.0,0.0,0.0,0.5438114279546132,0.007400436891579874,-0.00016812593042287818,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6047965725171562,0.049055735445344716,-0.0009830533698524306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9252564170974564,0.012591316348413532,-0.0003453922546494401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.60037272806709,0.0,-1162.6425568217087,250.12961391234455,250.42151391234455,1.197327825129272,0.009001318103844412,118.47479272586617,0.9998476951563913,0.0,0.01745240643728351,-2.0779240728073125e-05,0.0,276.7500325875996,180.7796592847256,-39.565518650241096,-0.0,-1133.0082133382252,204659.64812740558,-0.007757353494429523,0.0,-0.11093532335917464,3.0413966712116727,0.041396671211672786,0.041396671211672786
